LGA_NAME16	Year	LabourForceStatus	Sex	adults
Kent (S)	2016	Employed (away from work)	M	12
Kent (S)	2016	Employed (full-time)	F	52
Kent (S)	2016	Employed (full-time)	M	152
Kent (S)	2016	Employed (part-time)	F	55
Kent (S)	2016	Employed (part-time)	M	21
Kent (S)	2016	Not in the labour force	F	38
Kent (S)	2016	Not in the labour force	M	31
Kent (S)	2016	Unemployed (looking for work)	F	3
Kent (S)	2016	Unemployed (looking for work)	M	0
Kojonup (S)	2006		F	41
Kojonup (S)	2006		M	70
Kojonup (S)	2006	Employed (away from work)	F	45
Kojonup (S)	2006	Employed (away from work)	M	57
Kojonup (S)	2006	Employed (full-time)	F	233
Kojonup (S)	2006	Employed (full-time)	M	481
Kojonup (S)	2006	Employed (part-time)	F	182
Kojonup (S)	2006	Employed (part-time)	M	89
Kojonup (S)	2006	Not in the labour force	F	287
Kojonup (S)	2006	Not in the labour force	M	143
Kojonup (S)	2006	Unemployed (looking for work)	F	16
Kojonup (S)	2006	Unemployed (looking for work)	M	17
Kojonup (S)	2011		F	32
Kojonup (S)	2011		M	26
Kojonup (S)	2011	Employed (away from work)	F	39
Kojonup (S)	2011	Employed (away from work)	M	48
Kojonup (S)	2011	Employed (full-time)	F	188
Kojonup (S)	2011	Employed (full-time)	M	417
Kojonup (S)	2011	Employed (part-time)	F	191
Kojonup (S)	2011	Employed (part-time)	M	85
Kojonup (S)	2011	Not in the labour force	F	311
Kojonup (S)	2011	Not in the labour force	M	188
Kojonup (S)	2011	Unemployed (looking for work)	F	10
Kojonup (S)	2011	Unemployed (looking for work)	M	24
Kojonup (S)	2016		F	86
Kojonup (S)	2016		M	78
Kojonup (S)	2016	Employed (away from work)	F	34
Kojonup (S)	2016	Employed (away from work)	M	41
Kojonup (S)	2016	Employed (full-time)	F	199
Kojonup (S)	2016	Employed (full-time)	M	414
Kojonup (S)	2016	Employed (part-time)	F	191
Kojonup (S)	2016	Employed (part-time)	M	83
Kojonup (S)	2016	Not in the labour force	F	251
Kojonup (S)	2016	Not in the labour force	M	153
Kojonup (S)	2016	Unemployed (looking for work)	F	10
Kojonup (S)	2016	Unemployed (looking for work)	M	19
Kondinin (S)	2006		F	-2
Kondinin (S)	2006		M	11
Kondinin (S)	2006	Employed (away from work)	F	20
Kondinin (S)	2006	Employed (away from work)	M	19
Kondinin (S)	2006	Employed (full-time)	F	103
Kondinin (S)	2006	Employed (full-time)	M	273
Kondinin (S)	2006	Employed (part-time)	F	107
Kondinin (S)	2006	Employed (part-time)	M	34
Kondinin (S)	2006	Not in the labour force	F	100
Kondinin (S)	2006	Not in the labour force	M	53
Kondinin (S)	2006	Unemployed (looking for work)	F	4
Kondinin (S)	2006	Unemployed (looking for work)	M	11
Kondinin (S)	2011		F	15
Kondinin (S)	2011		M	60
Kondinin (S)	2011	Employed (away from work)	F	17
Kondinin (S)	2011	Employed (away from work)	M	31
Kondinin (S)	2011	Employed (full-time)	F	120
Kondinin (S)	2011	Employed (full-time)	M	300
Kondinin (S)	2011	Employed (part-time)	F	83
Kondinin (S)	2011	Employed (part-time)	M	33
Kondinin (S)	2011	Not in the labour force	F	104
Kondinin (S)	2011	Not in the labour force	M	64
Kondinin (S)	2011	Unemployed (looking for work)	F	5
Kondinin (S)	2011	Unemployed (looking for work)	M	15
Kondinin (S)	2016		F	16
Kondinin (S)	2016		M	41
Kondinin (S)	2016	Employed (away from work)	F	13
Kondinin (S)	2016	Employed (away from work)	M	16
Kondinin (S)	2016	Employed (full-time)	F	118
Kondinin (S)	2016	Employed (full-time)	M	242
Kondinin (S)	2016	Employed (part-time)	F	81
Kondinin (S)	2016	Employed (part-time)	M	26
Kondinin (S)	2016	Not in the labour force	F	72
Kondinin (S)	2016	Not in the labour force	M	67
Kondinin (S)	2016	Unemployed (looking for work)	F	7
Kondinin (S)	2016	Unemployed (looking for work)	M	7
Koorda (S)	2006		F	9
Koorda (S)	2006		M	7
Koorda (S)	2006	Employed (away from work)	F	10
Koorda (S)	2006	Employed (away from work)	M	8
Koorda (S)	2006	Employed (full-time)	F	40
Koorda (S)	2006	Employed (full-time)	M	119
Koorda (S)	2006	Employed (part-time)	F	38
Koorda (S)	2006	Employed (part-time)	M	6
Koorda (S)	2006	Not in the labour force	F	68
Koorda (S)	2006	Not in the labour force	M	42
Koorda (S)	2006	Unemployed (looking for work)	F	0
Koorda (S)	2006	Unemployed (looking for work)	M	3
Koorda (S)	2011		F	2
Koorda (S)	2011		M	-5
Koorda (S)	2011	Employed (away from work)	F	5
Koorda (S)	2011	Employed (away from work)	M	8
Koorda (S)	2011	Employed (full-time)	F	38
Koorda (S)	2011	Employed (full-time)	M	106
Koorda (S)	2011	Employed (part-time)	F	34
Koorda (S)	2011	Employed (part-time)	M	17
Koorda (S)	2011	Not in the labour force	F	72
Koorda (S)	2011	Not in the labour force	M	49
Koorda (S)	2011	Unemployed (looking for work)	F	3
Koorda (S)	2011	Unemployed (looking for work)	M	3
Koorda (S)	2016		F	8
Koorda (S)	2016		M	21
Koorda (S)	2016	Employed (away from work)	F	7
Koorda (S)	2016	Employed (away from work)	M	4
Koorda (S)	2016	Employed (full-time)	F	37
Koorda (S)	2016	Employed (full-time)	M	89
Koorda (S)	2016	Employed (part-time)	F	42
Koorda (S)	2016	Employed (part-time)	M	8
Koorda (S)	2016	Not in the labour force	F	62
Koorda (S)	2016	Not in the labour force	M	49
Koorda (S)	2016	Unemployed (looking for work)	F	4
Koorda (S)	2016	Unemployed (looking for work)	M	3
Kulin (S)	2006		F	15
Kulin (S)	2006		M	11
Kulin (S)	2006	Employed (away from work)	F	14
Kulin (S)	2006	Employed (away from work)	M	19
Kulin (S)	2006	Employed (full-time)	F	101
Kulin (S)	2006	Employed (full-time)	M	248
Kulin (S)	2006	Employed (part-time)	F	84
Kulin (S)	2006	Employed (part-time)	M	24
Kulin (S)	2006	Not in the labour force	F	87
Kulin (S)	2006	Not in the labour force	M	40
Kulin (S)	2006	Unemployed (looking for work)	F	6
Kulin (S)	2006	Unemployed (looking for work)	M	7
Kulin (S)	2011		F	-13
Kulin (S)	2011		M	2
Kulin (S)	2011	Employed (away from work)	F	16
Kulin (S)	2011	Employed (away from work)	M	13
Kulin (S)	2011	Employed (full-time)	F	84
Kulin (S)	2011	Employed (full-time)	M	222
Kulin (S)	2011	Employed (part-time)	F	95
Kulin (S)	2011	Employed (part-time)	M	30
Kulin (S)	2011	Not in the labour force	F	96
Kulin (S)	2011	Not in the labour force	M	54
Kulin (S)	2011	Unemployed (looking for work)	F	8
Kulin (S)	2011	Unemployed (looking for work)	M	10
Kulin (S)	2016		F	19
Kulin (S)	2016		M	25
Kulin (S)	2016	Employed (away from work)	F	15
Kulin (S)	2016	Employed (away from work)	M	14
Kulin (S)	2016	Employed (full-time)	F	84
Kulin (S)	2016	Employed (full-time)	M	212
Kulin (S)	2016	Employed (part-time)	F	68
Kulin (S)	2016	Employed (part-time)	M	18
Kulin (S)	2016	Not in the labour force	F	95
Kulin (S)	2016	Not in the labour force	M	53
Kulin (S)	2016	Unemployed (looking for work)	F	3
Kulin (S)	2016	Unemployed (looking for work)	M	8
Kwinana (C)	2006		F	723
Kwinana (C)	2006		M	879
Kwinana (C)	2006	Employed (away from work)	F	279
Kwinana (C)	2006	Employed (away from work)	M	479
Kwinana (C)	2006	Employed (full-time)	F	1861
Kwinana (C)	2006	Employed (full-time)	M	4211
Kwinana (C)	2006	Employed (part-time)	F	1709
Kwinana (C)	2006	Employed (part-time)	M	719
Kwinana (C)	2006	Not in the labour force	F	3730
Kwinana (C)	2006	Not in the labour force	M	2655
Kwinana (C)	2006	Unemployed (looking for work)	F	284
Kwinana (C)	2006	Unemployed (looking for work)	M	288
Kwinana (C)	2011		F	777
Kwinana (C)	2011		M	972
Kwinana (C)	2011	Employed (away from work)	F	413
Kwinana (C)	2011	Employed (away from work)	M	513
Kwinana (C)	2011	Employed (full-time)	F	2890
Kwinana (C)	2011	Employed (full-time)	M	5560
Kwinana (C)	2011	Employed (part-time)	F	2399
Kwinana (C)	2011	Employed (part-time)	M	947
Kwinana (C)	2011	Not in the labour force	F	4114
Kwinana (C)	2011	Not in the labour force	M	3018
Kwinana (C)	2011	Unemployed (looking for work)	F	458
Kwinana (C)	2011	Unemployed (looking for work)	M	463
Kwinana (C)	2016		F	1056
Kwinana (C)	2016		M	1175
Kwinana (C)	2016	Employed (away from work)	F	518
Kwinana (C)	2016	Employed (away from work)	M	499
Kwinana (C)	2016	Employed (full-time)	F	3750
Kwinana (C)	2016	Employed (full-time)	M	7047
Kwinana (C)	2016	Employed (part-time)	F	3430
Kwinana (C)	2016	Employed (part-time)	M	1559
Kwinana (C)	2016	Not in the labour force	F	5063
Kwinana (C)	2016	Not in the labour force	M	4110
Kwinana (C)	2016	Unemployed (looking for work)	F	951
Kwinana (C)	2016	Unemployed (looking for work)	M	1079
Lake Grace (S)	2006		F	9
Lake Grace (S)	2006		M	30
Lake Grace (S)	2006	Employed (away from work)	F	23
Lake Grace (S)	2006	Employed (away from work)	M	32
Lake Grace (S)	2006	Employed (full-time)	F	202
Lake Grace (S)	2006	Employed (full-time)	M	460
Lake Grace (S)	2006	Employed (part-time)	F	130
Lake Grace (S)	2006	Employed (part-time)	M	38
Lake Grace (S)	2006	Not in the labour force	F	126
Lake Grace (S)	2006	Not in the labour force	M	60
Lake Grace (S)	2006	Unemployed (looking for work)	F	12
Lake Grace (S)	2006	Unemployed (looking for work)	M	8
Lake Grace (S)	2011		F	17
Lake Grace (S)	2011		M	21
Lake Grace (S)	2011	Employed (away from work)	F	23
Lake Grace (S)	2011	Employed (away from work)	M	30
Lake Grace (S)	2011	Employed (full-time)	F	173
Lake Grace (S)	2011	Employed (full-time)	M	405
Lake Grace (S)	2011	Employed (part-time)	F	137
Lake Grace (S)	2011	Employed (part-time)	M	46
Lake Grace (S)	2011	Not in the labour force	F	126
Lake Grace (S)	2011	Not in the labour force	M	74
Lake Grace (S)	2011	Unemployed (looking for work)	F	5
Lake Grace (S)	2011	Unemployed (looking for work)	M	8
Lake Grace (S)	2016		F	45
Lake Grace (S)	2016		M	53
Lake Grace (S)	2016	Employed (away from work)	F	32
Lake Grace (S)	2016	Employed (away from work)	M	26
Lake Grace (S)	2016	Employed (full-time)	F	137
Lake Grace (S)	2016	Employed (full-time)	M	348
Lake Grace (S)	2016	Employed (part-time)	F	123
Lake Grace (S)	2016	Employed (part-time)	M	38
Lake Grace (S)	2016	Not in the labour force	F	119
Lake Grace (S)	2016	Not in the labour force	M	58
Lake Grace (S)	2016	Unemployed (looking for work)	F	5
Lake Grace (S)	2016	Unemployed (looking for work)	M	0
Laverton (S)	2006		F	5
Laverton (S)	2006		M	45
Laverton (S)	2006	Employed (away from work)	F	14
Laverton (S)	2006	Employed (away from work)	M	25
Laverton (S)	2006	Employed (full-time)	F	66
Laverton (S)	2006	Employed (full-time)	M	219
Laverton (S)	2006	Employed (part-time)	F	45
Laverton (S)	2006	Employed (part-time)	M	60
Laverton (S)	2006	Not in the labour force	F	71
Laverton (S)	2006	Not in the labour force	M	58
Laverton (S)	2006	Unemployed (looking for work)	F	7
Laverton (S)	2006	Unemployed (looking for work)	M	5
Laverton (S)	2011		F	30
Laverton (S)	2011		M	87
Laverton (S)	2011	Employed (away from work)	F	12
Laverton (S)	2011	Employed (away from work)	M	61
Laverton (S)	2011	Employed (full-time)	F	122
Laverton (S)	2011	Employed (full-time)	M	447
Laverton (S)	2011	Employed (part-time)	F	43
Laverton (S)	2011	Employed (part-time)	M	69
Laverton (S)	2011	Not in the labour force	F	97
Laverton (S)	2011	Not in the labour force	M	78
Laverton (S)	2011	Unemployed (looking for work)	F	7
Laverton (S)	2011	Unemployed (looking for work)	M	18
Laverton (S)	2016		F	49
Laverton (S)	2016		M	149
Laverton (S)	2016	Employed (away from work)	F	4
Laverton (S)	2016	Employed (away from work)	M	43
Laverton (S)	2016	Employed (full-time)	F	102
Laverton (S)	2016	Employed (full-time)	M	389
Laverton (S)	2016	Employed (part-time)	F	28
Laverton (S)	2016	Employed (part-time)	M	34
Laverton (S)	2016	Not in the labour force	F	88
Laverton (S)	2016	Not in the labour force	M	77
Laverton (S)	2016	Unemployed (looking for work)	F	19
Laverton (S)	2016	Unemployed (looking for work)	M	28
Leonora (S)	2006		F	23
Leonora (S)	2006		M	43
Leonora (S)	2006	Employed (away from work)	F	25
Leonora (S)	2006	Employed (away from work)	M	36
Leonora (S)	2006	Employed (full-time)	F	167
Leonora (S)	2006	Employed (full-time)	M	480
Leonora (S)	2006	Employed (part-time)	F	82
Leonora (S)	2006	Employed (part-time)	M	31
Leonora (S)	2006	Not in the labour force	F	108
Leonora (S)	2006	Not in the labour force	M	51
Leonora (S)	2006	Unemployed (looking for work)	F	8
Leonora (S)	2006	Unemployed (looking for work)	M	13
Leonora (S)	2011		F	103
Leonora (S)	2011		M	357
Leonora (S)	2011	Employed (away from work)	F	30
Leonora (S)	2011	Employed (away from work)	M	74
Leonora (S)	2011	Employed (full-time)	F	244
Leonora (S)	2011	Employed (full-time)	M	832
Leonora (S)	2011	Employed (part-time)	F	69
Leonora (S)	2011	Employed (part-time)	M	66
Leonora (S)	2011	Not in the labour force	F	171
Leonora (S)	2011	Not in the labour force	M	130
Leonora (S)	2011	Unemployed (looking for work)	F	16
Leonora (S)	2011	Unemployed (looking for work)	M	8
Leonora (S)	2016		F	85
Leonora (S)	2016		M	224
Leonora (S)	2016	Employed (away from work)	F	16
Leonora (S)	2016	Employed (away from work)	M	30
Leonora (S)	2016	Employed (full-time)	F	149
Leonora (S)	2016	Employed (full-time)	M	387
Leonora (S)	2016	Employed (part-time)	F	41
Leonora (S)	2016	Employed (part-time)	M	46
Leonora (S)	2016	Not in the labour force	F	104
Leonora (S)	2016	Not in the labour force	M	75
Leonora (S)	2016	Unemployed (looking for work)	F	15
Leonora (S)	2016	Unemployed (looking for work)	M	9
Mandurah (C)	2006		F	1809
Mandurah (C)	2006		M	1767
Mandurah (C)	2006	Employed (away from work)	F	685
Mandurah (C)	2006	Employed (away from work)	M	999
Mandurah (C)	2006	Employed (full-time)	F	3784
Mandurah (C)	2006	Employed (full-time)	M	8760
Mandurah (C)	2006	Employed (part-time)	F	4792
Mandurah (C)	2006	Employed (part-time)	M	2063
Mandurah (C)	2006	Not in the labour force	F	11763
Mandurah (C)	2006	Not in the labour force	M	7680
Mandurah (C)	2006	Unemployed (looking for work)	F	633
Mandurah (C)	2006	Unemployed (looking for work)	M	594
Mandurah (C)	2011		F	1835
Mandurah (C)	2011		M	2082
Mandurah (C)	2011	Employed (away from work)	F	867
Mandurah (C)	2011	Employed (away from work)	M	1263
Mandurah (C)	2011	Employed (full-time)	F	5295
Mandurah (C)	2011	Employed (full-time)	M	11142
Mandurah (C)	2011	Employed (part-time)	F	6494
Mandurah (C)	2011	Employed (part-time)	M	2669
Mandurah (C)	2011	Not in the labour force	F	13930
Mandurah (C)	2011	Not in the labour force	M	9058
Mandurah (C)	2011	Unemployed (looking for work)	F	1021
Mandurah (C)	2011	Unemployed (looking for work)	M	1100
Mandurah (C)	2016		F	2114
Mandurah (C)	2016		M	2301
Mandurah (C)	2016	Employed (away from work)	F	966
Mandurah (C)	2016	Employed (away from work)	M	1163
Mandurah (C)	2016	Employed (full-time)	F	6058
Mandurah (C)	2016	Employed (full-time)	M	11919
Mandurah (C)	2016	Employed (part-time)	F	7667
Mandurah (C)	2016	Employed (part-time)	M	3266
Mandurah (C)	2016	Not in the labour force	F	15955
Mandurah (C)	2016	Not in the labour force	M	11064
Mandurah (C)	2016	Unemployed (looking for work)	F	1747
Mandurah (C)	2016	Unemployed (looking for work)	M	2034
Manjimup (S)	2006		F	208
Manjimup (S)	2006		M	205
Manjimup (S)	2006	Employed (away from work)	F	155
Manjimup (S)	2006	Employed (away from work)	M	202
Manjimup (S)	2006	Employed (full-time)	F	842
Manjimup (S)	2006	Employed (full-time)	M	1756
Manjimup (S)	2006	Employed (part-time)	F	920
Manjimup (S)	2006	Employed (part-time)	M	358
Manjimup (S)	2006	Not in the labour force	F	1361
Manjimup (S)	2006	Not in the labour force	M	949
Manjimup (S)	2006	Unemployed (looking for work)	F	71
Manjimup (S)	2006	Unemployed (looking for work)	M	84
Manjimup (S)	2011		F	164
Manjimup (S)	2011		M	182
Manjimup (S)	2011	Employed (away from work)	F	150
Manjimup (S)	2011	Employed (away from work)	M	209
Manjimup (S)	2011	Employed (full-time)	F	754
Manjimup (S)	2011	Employed (full-time)	M	1671
Manjimup (S)	2011	Employed (part-time)	F	1061
Manjimup (S)	2011	Employed (part-time)	M	436
Manjimup (S)	2011	Not in the labour force	F	1368
Manjimup (S)	2011	Not in the labour force	M	997
Manjimup (S)	2011	Unemployed (looking for work)	F	83
Manjimup (S)	2011	Unemployed (looking for work)	M	114
Manjimup (S)	2016		F	346
Manjimup (S)	2016		M	339
Manjimup (S)	2016	Employed (away from work)	F	146
Manjimup (S)	2016	Employed (away from work)	M	196
Manjimup (S)	2016	Employed (full-time)	F	801
Manjimup (S)	2016	Employed (full-time)	M	1611
Manjimup (S)	2016	Employed (part-time)	F	984
Manjimup (S)	2016	Employed (part-time)	M	439
Manjimup (S)	2016	Not in the labour force	F	1362
Manjimup (S)	2016	Not in the labour force	M	1079
Manjimup (S)	2016	Unemployed (looking for work)	F	89
Manjimup (S)	2016	Unemployed (looking for work)	M	135
Meekatharra (S)	2006		F	89
Meekatharra (S)	2006		M	93
Meekatharra (S)	2006	Employed (away from work)	F	26
Meekatharra (S)	2006	Employed (away from work)	M	28
Meekatharra (S)	2006	Employed (full-time)	F	120
Meekatharra (S)	2006	Employed (full-time)	M	195
Meekatharra (S)	2006	Employed (part-time)	F	35
Meekatharra (S)	2006	Employed (part-time)	M	26
Meekatharra (S)	2006	Not in the labour force	F	111
Meekatharra (S)	2006	Not in the labour force	M	79
Meekatharra (S)	2006	Unemployed (looking for work)	F	17
Meekatharra (S)	2006	Unemployed (looking for work)	M	19
Meekatharra (S)	2011		F	88
Meekatharra (S)	2011		M	143
Meekatharra (S)	2011	Employed (away from work)	F	18
Meekatharra (S)	2011	Employed (away from work)	M	36
Meekatharra (S)	2011	Employed (full-time)	F	131
Meekatharra (S)	2011	Employed (full-time)	M	364
Meekatharra (S)	2011	Employed (part-time)	F	47
Meekatharra (S)	2011	Employed (part-time)	M	47
Meekatharra (S)	2011	Not in the labour force	F	139
Meekatharra (S)	2011	Not in the labour force	M	87
Meekatharra (S)	2011	Unemployed (looking for work)	F	6
Meekatharra (S)	2011	Unemployed (looking for work)	M	16
Meekatharra (S)	2016		F	82
Meekatharra (S)	2016		M	115
Meekatharra (S)	2016	Employed (away from work)	F	11
Meekatharra (S)	2016	Employed (away from work)	M	41
Meekatharra (S)	2016	Employed (full-time)	F	106
Meekatharra (S)	2016	Employed (full-time)	M	239
Meekatharra (S)	2016	Employed (part-time)	F	36
Meekatharra (S)	2016	Employed (part-time)	M	30
Meekatharra (S)	2016	Not in the labour force	F	106
Meekatharra (S)	2016	Not in the labour force	M	78
Meekatharra (S)	2016	Unemployed (looking for work)	F	13
Meekatharra (S)	2016	Unemployed (looking for work)	M	20
Melville (C)	2006		F	2134
Melville (C)	2006		M	1957
Melville (C)	2006	Employed (away from work)	F	1356
Melville (C)	2006	Employed (away from work)	M	1495
Melville (C)	2006	Employed (full-time)	F	9737
Melville (C)	2006	Employed (full-time)	M	17789
Melville (C)	2006	Employed (part-time)	F	10746
Melville (C)	2006	Employed (part-time)	M	4626
Melville (C)	2006	Not in the labour force	F	16007
Melville (C)	2006	Not in the labour force	M	9240
Melville (C)	2006	Unemployed (looking for work)	F	716
Melville (C)	2006	Unemployed (looking for work)	M	729
Melville (C)	2011		F	1634
Melville (C)	2011		M	1731
Melville (C)	2011	Employed (away from work)	F	1468
Melville (C)	2011	Employed (away from work)	M	1410
Melville (C)	2011	Employed (full-time)	F	10295
Melville (C)	2011	Employed (full-time)	M	18785
Melville (C)	2011	Employed (part-time)	F	11324
Melville (C)	2011	Employed (part-time)	M	5087
Melville (C)	2011	Not in the labour force	F	16122
Melville (C)	2011	Not in the labour force	M	9571
Melville (C)	2011	Unemployed (looking for work)	F	986
Melville (C)	2011	Unemployed (looking for work)	M	1090
Melville (C)	2016		F	2194
Melville (C)	2016		M	1958
Melville (C)	2016	Employed (away from work)	F	1112
Melville (C)	2016	Employed (away from work)	M	961
Melville (C)	2016	Employed (full-time)	F	9836
Melville (C)	2016	Employed (full-time)	M	17416
Melville (C)	2016	Employed (part-time)	F	11652
