STE_NAME16	Year	Age	Denomination	Religion	persons
Australian Capital Territory	2016	85+	Salvation Army	Christianity	15
Australian Capital Territory	2016	85+	Seventh Day Adventist	Christianity	12
Australian Capital Territory	2016	85+	Sikhism	(Other)	5
Australian Capital Territory	2016	85+	Uniting Church	Christianity	377
Other Territories	2006	0-14		(Other)	52
Other Territories	2006	0-14		Buddhism	79
Other Territories	2006	0-14		Christianity	3
Other Territories	2006	0-14		Hinduism	0
Other Territories	2006	0-14		Islam	190
Other Territories	2006	0-14		Judaism	0
Other Territories	2006	0-14		No religion	89
Other Territories	2006	0-14	(Other)	(Other)	0
Other Territories	2006	0-14	(Other)	Christianity	0
Other Territories	2006	0-14	Anglican	Christianity	44
Other Territories	2006	0-14	Assyrian Apostolic	Christianity	0
Other Territories	2006	0-14	Australian Aboriginal Traditional	(Other)	3
Other Territories	2006	0-14	Baptist	Christianity	3
Other Territories	2006	0-14	Brethren	Christianity	0
Other Territories	2006	0-14	Catholic	Christianity	75
Other Territories	2006	0-14	Churches Of Christ	Christianity	0
Other Territories	2006	0-14	Eastern Orthodox	Christianity	0
Other Territories	2006	0-14	Jehovah's Witnesses	Christianity	0
Other Territories	2006	0-14	Latter Day Saints	Christianity	0
Other Territories	2006	0-14	Lutheran	Christianity	0
Other Territories	2006	0-14	Oriental Orthodox	Christianity	0
Other Territories	2006	0-14	Pentecostal	Christianity	0
Other Territories	2006	0-14	Presbyterian Reformed	Christianity	0
Other Territories	2006	0-14	Protestant (Other)	Christianity	0
Other Territories	2006	0-14	Salvation Army	Christianity	0
Other Territories	2006	0-14	Seventh Day Adventist	Christianity	3
Other Territories	2006	0-14	Sikhism	(Other)	0
Other Territories	2006	0-14	Uniting Church	Christianity	8
Other Territories	2006	15-24		(Other)	40
Other Territories	2006	15-24		Buddhism	20
Other Territories	2006	15-24		Christianity	0
Other Territories	2006	15-24		Hinduism	0
Other Territories	2006	15-24		Islam	91
Other Territories	2006	15-24		Judaism	0
Other Territories	2006	15-24		No religion	29
Other Territories	2006	15-24	(Other)	(Other)	0
Other Territories	2006	15-24	(Other)	Christianity	0
Other Territories	2006	15-24	Anglican	Christianity	34
Other Territories	2006	15-24	Assyrian Apostolic	Christianity	0
Other Territories	2006	15-24	Australian Aboriginal Traditional	(Other)	0
Other Territories	2006	15-24	Baptist	Christianity	0
Other Territories	2006	15-24	Brethren	Christianity	0
Other Territories	2006	15-24	Catholic	Christianity	37
Other Territories	2006	15-24	Churches Of Christ	Christianity	0
Other Territories	2006	15-24	Eastern Orthodox	Christianity	0
Other Territories	2006	15-24	Jehovah's Witnesses	Christianity	0
Other Territories	2006	15-24	Latter Day Saints	Christianity	0
Other Territories	2006	15-24	Lutheran	Christianity	0
Other Territories	2006	15-24	Oriental Orthodox	Christianity	0
Other Territories	2006	15-24	Pentecostal	Christianity	0
Other Territories	2006	15-24	Presbyterian Reformed	Christianity	0
Other Territories	2006	15-24	Protestant (Other)	Christianity	0
Other Territories	2006	15-24	Salvation Army	Christianity	0
Other Territories	2006	15-24	Seventh Day Adventist	Christianity	0
Other Territories	2006	15-24	Sikhism	(Other)	0
Other Territories	2006	15-24	Uniting Church	Christianity	12
Other Territories	2006	25-34		(Other)	47
Other Territories	2006	25-34		Buddhism	35
Other Territories	2006	25-34		Christianity	0
Other Territories	2006	25-34		Hinduism	0
Other Territories	2006	25-34		Islam	78
Other Territories	2006	25-34		Judaism	0
Other Territories	2006	25-34		No religion	44
Other Territories	2006	25-34	(Other)	(Other)	0
Other Territories	2006	25-34	(Other)	Christianity	0
Other Territories	2006	25-34	Anglican	Christianity	37
Other Territories	2006	25-34	Assyrian Apostolic	Christianity	0
Other Territories	2006	25-34	Australian Aboriginal Traditional	(Other)	0
Other Territories	2006	25-34	Baptist	Christianity	6
Other Territories	2006	25-34	Brethren	Christianity	0
Other Territories	2006	25-34	Catholic	Christianity	36
Other Territories	2006	25-34	Churches Of Christ	Christianity	0
Other Territories	2006	25-34	Eastern Orthodox	Christianity	0
Other Territories	2006	25-34	Jehovah's Witnesses	Christianity	0
Other Territories	2006	25-34	Latter Day Saints	Christianity	0
Other Territories	2006	25-34	Lutheran	Christianity	0
Other Territories	2006	25-34	Oriental Orthodox	Christianity	0
Other Territories	2006	25-34	Pentecostal	Christianity	0
Other Territories	2006	25-34	Presbyterian Reformed	Christianity	6
Other Territories	2006	25-34	Protestant (Other)	Christianity	0
Other Territories	2006	25-34	Salvation Army	Christianity	0
Other Territories	2006	25-34	Seventh Day Adventist	Christianity	0
Other Territories	2006	25-34	Sikhism	(Other)	0
Other Territories	2006	25-34	Uniting Church	Christianity	3
Other Territories	2006	35-44		(Other)	37
Other Territories	2006	35-44		Buddhism	65
Other Territories	2006	35-44		Christianity	0
Other Territories	2006	35-44		Hinduism	0
Other Territories	2006	35-44		Islam	110
Other Territories	2006	35-44		Judaism	0
Other Territories	2006	35-44		No religion	73
Other Territories	2006	35-44	(Other)	(Other)	3
Other Territories	2006	35-44	(Other)	Christianity	0
Other Territories	2006	35-44	Anglican	Christianity	51
Other Territories	2006	35-44	Assyrian Apostolic	Christianity	0
Other Territories	2006	35-44	Australian Aboriginal Traditional	(Other)	0
Other Territories	2006	35-44	Baptist	Christianity	3
Other Territories	2006	35-44	Brethren	Christianity	0
Other Territories	2006	35-44	Catholic	Christianity	43
Other Territories	2006	35-44	Churches Of Christ	Christianity	0
Other Territories	2006	35-44	Eastern Orthodox	Christianity	0
Other Territories	2006	35-44	Jehovah's Witnesses	Christianity	0
Other Territories	2006	35-44	Latter Day Saints	Christianity	0
Other Territories	2006	35-44	Lutheran	Christianity	0
Other Territories	2006	35-44	Oriental Orthodox	Christianity	0
Other Territories	2006	35-44	Pentecostal	Christianity	3
Other Territories	2006	35-44	Presbyterian Reformed	Christianity	3
Other Territories	2006	35-44	Protestant (Other)	Christianity	0
Other Territories	2006	35-44	Salvation Army	Christianity	0
Other Territories	2006	35-44	Seventh Day Adventist	Christianity	0
Other Territories	2006	35-44	Sikhism	(Other)	0
Other Territories	2006	35-44	Uniting Church	Christianity	14
Other Territories	2006	45-54		(Other)	37
Other Territories	2006	45-54		Buddhism	96
Other Territories	2006	45-54		Christianity	7
Other Territories	2006	45-54		Hinduism	0
Other Territories	2006	45-54		Islam	96
Other Territories	2006	45-54		Judaism	0
Other Territories	2006	45-54		No religion	42
Other Territories	2006	45-54	(Other)	(Other)	0
Other Territories	2006	45-54	(Other)	Christianity	3
Other Territories	2006	45-54	Anglican	Christianity	34
Other Territories	2006	45-54	Assyrian Apostolic	Christianity	0
Other Territories	2006	45-54	Australian Aboriginal Traditional	(Other)	3
Other Territories	2006	45-54	Baptist	Christianity	3
Other Territories	2006	45-54	Brethren	Christianity	0
Other Territories	2006	45-54	Catholic	Christianity	44
Other Territories	2006	45-54	Churches Of Christ	Christianity	0
Other Territories	2006	45-54	Eastern Orthodox	Christianity	3
Other Territories	2006	45-54	Jehovah's Witnesses	Christianity	0
Other Territories	2006	45-54	Latter Day Saints	Christianity	0
Other Territories	2006	45-54	Lutheran	Christianity	0
Other Territories	2006	45-54	Oriental Orthodox	Christianity	0
Other Territories	2006	45-54	Pentecostal	Christianity	0
Other Territories	2006	45-54	Presbyterian Reformed	Christianity	4
Other Territories	2006	45-54	Protestant (Other)	Christianity	4
Other Territories	2006	45-54	Salvation Army	Christianity	0
Other Territories	2006	45-54	Seventh Day Adventist	Christianity	0
Other Territories	2006	45-54	Sikhism	(Other)	0
Other Territories	2006	45-54	Uniting Church	Christianity	12
Other Territories	2006	55-64		(Other)	20
Other Territories	2006	55-64		Buddhism	75
Other Territories	2006	55-64		Christianity	4
Other Territories	2006	55-64		Hinduism	0
Other Territories	2006	55-64		Islam	77
Other Territories	2006	55-64		Judaism	0
Other Territories	2006	55-64		No religion	27
Other Territories	2006	55-64	(Other)	(Other)	3
Other Territories	2006	55-64	(Other)	Christianity	0
Other Territories	2006	55-64	Anglican	Christianity	32
Other Territories	2006	55-64	Assyrian Apostolic	Christianity	0
Other Territories	2006	55-64	Australian Aboriginal Traditional	(Other)	3
Other Territories	2006	55-64	Baptist	Christianity	0
Other Territories	2006	55-64	Brethren	Christianity	0
Other Territories	2006	55-64	Catholic	Christianity	19
Other Territories	2006	55-64	Churches Of Christ	Christianity	0
Other Territories	2006	55-64	Eastern Orthodox	Christianity	0
Other Territories	2006	55-64	Jehovah's Witnesses	Christianity	0
Other Territories	2006	55-64	Latter Day Saints	Christianity	0
Other Territories	2006	55-64	Lutheran	Christianity	0
Other Territories	2006	55-64	Oriental Orthodox	Christianity	0
Other Territories	2006	55-64	Pentecostal	Christianity	0
Other Territories	2006	55-64	Presbyterian Reformed	Christianity	3
Other Territories	2006	55-64	Protestant (Other)	Christianity	0
Other Territories	2006	55-64	Salvation Army	Christianity	0
Other Territories	2006	55-64	Seventh Day Adventist	Christianity	0
Other Territories	2006	55-64	Sikhism	(Other)	0
Other Territories	2006	55-64	Uniting Church	Christianity	6
Other Territories	2006	65-74		(Other)	7
Other Territories	2006	65-74		Buddhism	33
Other Territories	2006	65-74		Christianity	0
Other Territories	2006	65-74		Hinduism	0
Other Territories	2006	65-74		Islam	37
Other Territories	2006	65-74		Judaism	0
Other Territories	2006	65-74		No religion	9
Other Territories	2006	65-74	(Other)	(Other)	0
Other Territories	2006	65-74	(Other)	Christianity	0
Other Territories	2006	65-74	Anglican	Christianity	11
Other Territories	2006	65-74	Assyrian Apostolic	Christianity	0
Other Territories	2006	65-74	Australian Aboriginal Traditional	(Other)	0
Other Territories	2006	65-74	Baptist	Christianity	0
Other Territories	2006	65-74	Brethren	Christianity	0
Other Territories	2006	65-74	Catholic	Christianity	6
Other Territories	2006	65-74	Churches Of Christ	Christianity	0
Other Territories	2006	65-74	Eastern Orthodox	Christianity	0
Other Territories	2006	65-74	Jehovah's Witnesses	Christianity	0
Other Territories	2006	65-74	Latter Day Saints	Christianity	0
Other Territories	2006	65-74	Lutheran	Christianity	0
Other Territories	2006	65-74	Oriental Orthodox	Christianity	0
Other Territories	2006	65-74	Pentecostal	Christianity	0
Other Territories	2006	65-74	Presbyterian Reformed	Christianity	0
Other Territories	2006	65-74	Protestant (Other)	Christianity	0
Other Territories	2006	65-74	Salvation Army	Christianity	0
Other Territories	2006	65-74	Seventh Day Adventist	Christianity	0
Other Territories	2006	65-74	Sikhism	(Other)	0
Other Territories	2006	65-74	Uniting Church	Christianity	0
Other Territories	2006	75-84		(Other)	0
Other Territories	2006	75-84		Buddhism	3
Other Territories	2006	75-84		Christianity	0
Other Territories	2006	75-84		Hinduism	0
Other Territories	2006	75-84		Islam	8
Other Territories	2006	75-84		Judaism	0
Other Territories	2006	75-84		No religion	0
Other Territories	2006	75-84	(Other)	(Other)	0
Other Territories	2006	75-84	(Other)	Christianity	0
Other Territories	2006	75-84	Anglican	Christianity	0
Other Territories	2006	75-84	Assyrian Apostolic	Christianity	0
Other Territories	2006	75-84	Australian Aboriginal Traditional	(Other)	0
Other Territories	2006	75-84	Baptist	Christianity	0
Other Territories	2006	75-84	Brethren	Christianity	0
Other Territories	2006	75-84	Catholic	Christianity	3
Other Territories	2006	75-84	Churches Of Christ	Christianity	0
Other Territories	2006	75-84	Eastern Orthodox	Christianity	0
Other Territories	2006	75-84	Jehovah's Witnesses	Christianity	0
Other Territories	2006	75-84	Latter Day Saints	Christianity	0
Other Territories	2006	75-84	Lutheran	Christianity	0
Other Territories	2006	75-84	Oriental Orthodox	Christianity	0
Other Territories	2006	75-84	Pentecostal	Christianity	0
Other Territories	2006	75-84	Presbyterian Reformed	Christianity	0
Other Territories	2006	75-84	Protestant (Other)	Christianity	0
Other Territories	2006	75-84	Salvation Army	Christianity	0
Other Territories	2006	75-84	Seventh Day Adventist	Christianity	0
Other Territories	2006	75-84	Sikhism	(Other)	0
Other Territories	2006	75-84	Uniting Church	Christianity	0
Other Territories	2006	85+		(Other)	0
Other Territories	2006	85+		Buddhism	0
Other Territories	2006	85+		Christianity	0
Other Territories	2006	85+		Hinduism	0
Other Territories	2006	85+		Islam	5
Other Territories	2006	85+		Judaism	0
Other Territories	2006	85+		No religion	0
Other Territories	2006	85+	(Other)	(Other)	0
Other Territories	2006	85+	(Other)	Christianity	0
Other Territories	2006	85+	Anglican	Christianity	0
Other Territories	2006	85+	Assyrian Apostolic	Christianity	0
Other Territories	2006	85+	Australian Aboriginal Traditional	(Other)	0
Other Territories	2006	85+	Baptist	Christianity	0
Other Territories	2006	85+	Brethren	Christianity	0
Other Territories	2006	85+	Catholic	Christianity	0
Other Territories	2006	85+	Churches Of Christ	Christianity	0
Other Territories	2006	85+	Eastern Orthodox	Christianity	0
Other Territories	2006	85+	Jehovah's Witnesses	Christianity	0
Other Territories	2006	85+	Latter Day Saints	Christianity	0
Other Territories	2006	85+	Lutheran	Christianity	0
Other Territories	2006	85+	Oriental Orthodox	Christianity	0
Other Territories	2006	85+	Pentecostal	Christianity	0
Other Territories	2006	85+	Presbyterian Reformed	Christianity	0
Other Territories	2006	85+	Protestant (Other)	Christianity	0
Other Territories	2006	85+	Salvation Army	Christianity	0
Other Territories	2006	85+	Seventh Day Adventist	Christianity	0
Other Territories	2006	85+	Sikhism	(Other)	0
Other Territories	2006	85+	Uniting Church	Christianity	0
Other Territories	2011	0-14		(Other)	48
Other Territories	2011	0-14		Buddhism	35
Other Territories	2011	0-14		Christianity	12
Other Territories	2011	0-14		Hinduism	3
Other Territories	2011	0-14		Islam	177
Other Territories	2011	0-14		Judaism	0
Other Territories	2011	0-14		No religion	97
