SA3_NAME16	Year	LabourForceStatus	adults
Albany	2016	Employed (part-time)	9398
Albany	2016	Not in the labour force	16972
Albany	2016	Unemployed (looking for work)	1373
Wheat Belt - North	2006		2721
Wheat Belt - North	2006	Employed (away from work)	1670
Wheat Belt - North	2006	Employed (full-time)	14943
Wheat Belt - North	2006	Employed (part-time)	6262
Wheat Belt - North	2006	Not in the labour force	12805
Wheat Belt - North	2006	Unemployed (looking for work)	1034
Wheat Belt - North	2011		2849
Wheat Belt - North	2011	Employed (away from work)	1801
Wheat Belt - North	2011	Employed (full-time)	15412
Wheat Belt - North	2011	Employed (part-time)	7055
Wheat Belt - North	2011	Not in the labour force	14095
Wheat Belt - North	2011	Unemployed (looking for work)	1152
Wheat Belt - North	2016		4337
Wheat Belt - North	2016	Employed (away from work)	1678
Wheat Belt - North	2016	Employed (full-time)	15002
Wheat Belt - North	2016	Employed (part-time)	7364
Wheat Belt - North	2016	Not in the labour force	15865
Wheat Belt - North	2016	Unemployed (looking for work)	1563
Wheat Belt - South	2006		805
Wheat Belt - South	2006	Employed (away from work)	730
Wheat Belt - South	2006	Employed (full-time)	6470
Wheat Belt - South	2006	Employed (part-time)	2590
Wheat Belt - South	2006	Not in the labour force	4494
Wheat Belt - South	2006	Unemployed (looking for work)	318
Wheat Belt - South	2011		1037
Wheat Belt - South	2011	Employed (away from work)	769
Wheat Belt - South	2011	Employed (full-time)	6624
Wheat Belt - South	2011	Employed (part-time)	2727
Wheat Belt - South	2011	Not in the labour force	4803
Wheat Belt - South	2011	Unemployed (looking for work)	427
Wheat Belt - South	2016		1688
Wheat Belt - South	2016	Employed (away from work)	713
Wheat Belt - South	2016	Employed (full-time)	5822
Wheat Belt - South	2016	Employed (part-time)	2617
Wheat Belt - South	2016	Not in the labour force	4928
Wheat Belt - South	2016	Unemployed (looking for work)	473
Kimberley	2006		3169
Kimberley	2006	Employed (away from work)	1068
Kimberley	2006	Employed (full-time)	7836
Kimberley	2006	Employed (part-time)	3917
Kimberley	2006	Not in the labour force	5132
Kimberley	2006	Unemployed (looking for work)	504
Kimberley	2011		2759
Kimberley	2011	Employed (away from work)	1216
Kimberley	2011	Employed (full-time)	9981
Kimberley	2011	Employed (part-time)	3211
Kimberley	2011	Not in the labour force	8259
Kimberley	2011	Unemployed (looking for work)	820
Kimberley	2016		3479
Kimberley	2016	Employed (away from work)	1014
Kimberley	2016	Employed (full-time)	9469
Kimberley	2016	Employed (part-time)	3161
Kimberley	2016	Not in the labour force	7564
Kimberley	2016	Unemployed (looking for work)	1297
East Pilbara	2006		3214
East Pilbara	2006	Employed (away from work)	666
East Pilbara	2006	Employed (full-time)	6023
East Pilbara	2006	Employed (part-time)	1519
East Pilbara	2006	Not in the labour force	2182
East Pilbara	2006	Unemployed (looking for work)	338
East Pilbara	2011		4632
East Pilbara	2011	Employed (away from work)	1155
East Pilbara	2011	Employed (full-time)	11572
East Pilbara	2011	Employed (part-time)	1668
East Pilbara	2011	Not in the labour force	2496
East Pilbara	2011	Unemployed (looking for work)	432
East Pilbara	2016		3644
East Pilbara	2016	Employed (away from work)	1070
East Pilbara	2016	Employed (full-time)	9963
East Pilbara	2016	Employed (part-time)	1871
East Pilbara	2016	Not in the labour force	2827
East Pilbara	2016	Unemployed (looking for work)	649
West Pilbara	2006		2262
West Pilbara	2006	Employed (away from work)	958
West Pilbara	2006	Employed (full-time)	8314
West Pilbara	2006	Employed (part-time)	2050
West Pilbara	2006	Not in the labour force	2645
West Pilbara	2006	Unemployed (looking for work)	319
West Pilbara	2011		5192
West Pilbara	2011	Employed (away from work)	1434
West Pilbara	2011	Employed (full-time)	14238
West Pilbara	2011	Employed (part-time)	2295
West Pilbara	2011	Not in the labour force	2843
West Pilbara	2011	Unemployed (looking for work)	412
West Pilbara	2016		4173
West Pilbara	2016	Employed (away from work)	1463
West Pilbara	2016	Employed (full-time)	14736
West Pilbara	2016	Employed (part-time)	2805
West Pilbara	2016	Not in the labour force	3447
West Pilbara	2016	Unemployed (looking for work)	850
Esperance	2006		723
Esperance	2006	Employed (away from work)	541
Esperance	2006	Employed (full-time)	4618
Esperance	2006	Employed (part-time)	2007
Esperance	2006	Not in the labour force	3252
Esperance	2006	Unemployed (looking for work)	287
Esperance	2011		848
Esperance	2011	Employed (away from work)	640
Esperance	2011	Employed (full-time)	4563
Esperance	2011	Employed (part-time)	2241
Esperance	2011	Not in the labour force	3527
Esperance	2011	Unemployed (looking for work)	323
Esperance	2016		1502
Esperance	2016	Employed (away from work)	535
Esperance	2016	Employed (full-time)	4365
Esperance	2016	Employed (part-time)	2251
Esperance	2016	Not in the labour force	3727
Esperance	2016	Unemployed (looking for work)	352
Gascoyne	2006		657
Gascoyne	2006	Employed (away from work)	360
Gascoyne	2006	Employed (full-time)	2874
Gascoyne	2006	Employed (part-time)	1030
Gascoyne	2006	Not in the labour force	1830
Gascoyne	2006	Unemployed (looking for work)	138
Gascoyne	2011		783
Gascoyne	2011	Employed (away from work)	366
Gascoyne	2011	Employed (full-time)	2892
Gascoyne	2011	Employed (part-time)	1076
Gascoyne	2011	Not in the labour force	1976
Gascoyne	2011	Unemployed (looking for work)	200
Gascoyne	2016		996
Gascoyne	2016	Employed (away from work)	372
Gascoyne	2016	Employed (full-time)	2759
Gascoyne	2016	Employed (part-time)	1122
Gascoyne	2016	Not in the labour force	2032
Gascoyne	2016	Unemployed (looking for work)	264
Goldfields	2006		3276
Goldfields	2006	Employed (away from work)	1396
Goldfields	2006	Employed (full-time)	12724
Goldfields	2006	Employed (part-time)	3945
Goldfields	2006	Not in the labour force	5742
Goldfields	2006	Unemployed (looking for work)	681
Goldfields	2011		4021
Goldfields	2011	Employed (away from work)	1504
Goldfields	2011	Employed (full-time)	15166
Goldfields	2011	Employed (part-time)	3990
Goldfields	2011	Not in the labour force	6631
Goldfields	2011	Unemployed (looking for work)	947
Goldfields	2016		3742
Goldfields	2016	Employed (away from work)	1207
Goldfields	2016	Employed (full-time)	13262
Goldfields	2016	Employed (part-time)	3981
Goldfields	2016	Not in the labour force	6920
Goldfields	2016	Unemployed (looking for work)	1300
Mid West	2006		3158
Mid West	2006	Employed (away from work)	1832
Mid West	2006	Employed (full-time)	13446
Mid West	2006	Employed (part-time)	5994
Mid West	2006	Not in the labour force	11629
Mid West	2006	Unemployed (looking for work)	1264
Mid West	2011		2829
Mid West	2011	Employed (away from work)	1975
Mid West	2011	Employed (full-time)	16165
Mid West	2011	Employed (part-time)	6836
Mid West	2011	Not in the labour force	13025
Mid West	2011	Unemployed (looking for work)	1378
Mid West	2016		4170
Mid West	2016	Employed (away from work)	1654
Mid West	2016	Employed (full-time)	14432
Mid West	2016	Employed (part-time)	7238
Mid West	2016	Not in the labour force	13791
Mid West	2016	Unemployed (looking for work)	2070
Migratory - Offshore - Shipping (WA)	2006		29
Migratory - Offshore - Shipping (WA)	2006	Employed (away from work)	29
Migratory - Offshore - Shipping (WA)	2006	Employed (full-time)	260
Migratory - Offshore - Shipping (WA)	2006	Employed (part-time)	11
Migratory - Offshore - Shipping (WA)	2006	Not in the labour force	10
Migratory - Offshore - Shipping (WA)	2006	Unemployed (looking for work)	0
Migratory - Offshore - Shipping (WA)	2011		62
Migratory - Offshore - Shipping (WA)	2011	Employed (away from work)	23
Migratory - Offshore - Shipping (WA)	2011	Employed (full-time)	295
Migratory - Offshore - Shipping (WA)	2011	Employed (part-time)	15
Migratory - Offshore - Shipping (WA)	2011	Not in the labour force	19
Migratory - Offshore - Shipping (WA)	2011	Unemployed (looking for work)	3
Migratory - Offshore - Shipping (WA)	2016		72
Migratory - Offshore - Shipping (WA)	2016	Employed (away from work)	18
Migratory - Offshore - Shipping (WA)	2016	Employed (full-time)	301
Migratory - Offshore - Shipping (WA)	2016	Employed (part-time)	23
Migratory - Offshore - Shipping (WA)	2016	Not in the labour force	20
Migratory - Offshore - Shipping (WA)	2016	Unemployed (looking for work)	0
No usual address (WA)	2006		684
No usual address (WA)	2006	Employed (away from work)	249
No usual address (WA)	2006	Employed (full-time)	1527
No usual address (WA)	2006	Employed (part-time)	468
No usual address (WA)	2006	Not in the labour force	2182
No usual address (WA)	2006	Unemployed (looking for work)	392
No usual address (WA)	2011		1223
No usual address (WA)	2011	Employed (away from work)	280
No usual address (WA)	2011	Employed (full-time)	1809
No usual address (WA)	2011	Employed (part-time)	507
No usual address (WA)	2011	Not in the labour force	2410
No usual address (WA)	2011	Unemployed (looking for work)	464
No usual address (WA)	2016		1501
No usual address (WA)	2016	Employed (away from work)	195
No usual address (WA)	2016	Employed (full-time)	1143
No usual address (WA)	2016	Employed (part-time)	431
No usual address (WA)	2016	Not in the labour force	1845
No usual address (WA)	2016	Unemployed (looking for work)	444
Brighton	2006		746
Brighton	2006	Employed (away from work)	444
Brighton	2006	Employed (full-time)	3341
Brighton	2006	Employed (part-time)	1719
Brighton	2006	Not in the labour force	3897
Brighton	2006	Unemployed (looking for work)	511
Brighton	2011		729
Brighton	2011	Employed (away from work)	425
Brighton	2011	Employed (full-time)	3878
Brighton	2011	Employed (part-time)	2048
Brighton	2011	Not in the labour force	4365
Brighton	2011	Unemployed (looking for work)	496
Brighton	2016		856
Brighton	2016	Employed (away from work)	412
Brighton	2016	Employed (full-time)	4092
Brighton	2016	Employed (part-time)	2404
Brighton	2016	Not in the labour force	4740
Brighton	2016	Unemployed (looking for work)	588
Hobart - North East	2006		1848
Hobart - North East	2006	Employed (away from work)	1413
Hobart - North East	2006	Employed (full-time)	12707
Hobart - North East	2006	Employed (part-time)	6914
Hobart - North East	2006	Not in the labour force	14172
Hobart - North East	2006	Unemployed (looking for work)	1191
Hobart - North East	2011		1610
Hobart - North East	2011	Employed (away from work)	1391
Hobart - North East	2011	Employed (full-time)	13286
Hobart - North East	2011	Employed (part-time)	7971
Hobart - North East	2011	Not in the labour force	14873
Hobart - North East	2011	Unemployed (looking for work)	1197
Hobart - North East	2016		2006
Hobart - North East	2016	Employed (away from work)	1319
Hobart - North East	2016	Employed (full-time)	13583
Hobart - North East	2016	Employed (part-time)	8605
Hobart - North East	2016	Not in the labour force	16316
Hobart - North East	2016	Unemployed (looking for work)	1291
Hobart - North West	2006		2653
Hobart - North West	2006	Employed (away from work)	1388
Hobart - North West	2006	Employed (full-time)	12482
Hobart - North West	2006	Employed (part-time)	6482
Hobart - North West	2006	Not in the labour force	15756
Hobart - North West	2006	Unemployed (looking for work)	1532
Hobart - North West	2011		1855
Hobart - North West	2011	Employed (away from work)	1450
Hobart - North West	2011	Employed (full-time)	12780
Hobart - North West	2011	Employed (part-time)	7426
Hobart - North West	2011	Not in the labour force	16362
Hobart - North West	2011	Unemployed (looking for work)	1631
Hobart - North West	2016		2941
Hobart - North West	2016	Employed (away from work)	1289
Hobart - North West	2016	Employed (full-time)	12560
Hobart - North West	2016	Employed (part-time)	8007
Hobart - North West	2016	Not in the labour force	16759
Hobart - North West	2016	Unemployed (looking for work)	1872
Hobart - South and West	2006		796
Hobart - South and West	2006	Employed (away from work)	890
Hobart - South and West	2006	Employed (full-time)	7832
Hobart - South and West	2006	Employed (part-time)	4616
Hobart - South and West	2006	Not in the labour force	7485
Hobart - South and West	2006	Unemployed (looking for work)	603
Hobart - South and West	2011		819
Hobart - South and West	2011	Employed (away from work)	906
Hobart - South and West	2011	Employed (full-time)	8490
Hobart - South and West	2011	Employed (part-time)	5517
Hobart - South and West	2011	Not in the labour force	8120
Hobart - South and West	2011	Unemployed (looking for work)	694
Hobart - South and West	2016		1158
Hobart - South and West	2016	Employed (away from work)	813
Hobart - South and West	2016	Employed (full-time)	8421
Hobart - South and West	2016	Employed (part-time)	5934
Hobart - South and West	2016	Not in the labour force	9043
Hobart - South and West	2016	Unemployed (looking for work)	812
Hobart Inner	2006		2413
Hobart Inner	2006	Employed (away from work)	1488
Hobart Inner	2006	Employed (full-time)	14084
Hobart Inner	2006	Employed (part-time)	8201
Hobart Inner	2006	Not in the labour force	13059
Hobart Inner	2006	Unemployed (looking for work)	1388
Hobart Inner	2011		2140
Hobart Inner	2011	Employed (away from work)	1391
Hobart Inner	2011	Employed (full-time)	14135
Hobart Inner	2011	Employed (part-time)	8994
Hobart Inner	2011	Not in the labour force	13544
Hobart Inner	2011	Unemployed (looking for work)	1433
Hobart Inner	2016		2623
Hobart Inner	2016	Employed (away from work)	1237
Hobart Inner	2016	Employed (full-time)	13544
Hobart Inner	2016	Employed (part-time)	9545
Hobart Inner	2016	Not in the labour force	14621
Hobart Inner	2016	Unemployed (looking for work)	1745
Sorell - Dodges Ferry	2006		484
Sorell - Dodges Ferry	2006	Employed (away from work)	458
Sorell - Dodges Ferry	2006	Employed (full-time)	3603
Sorell - Dodges Ferry	2006	Employed (part-time)	2051
Sorell - Dodges Ferry	2006	Not in the labour force	3926
Sorell - Dodges Ferry	2006	Unemployed (looking for work)	398
Sorell - Dodges Ferry	2011		536
Sorell - Dodges Ferry	2011	Employed (away from work)	484
Sorell - Dodges Ferry	2011	Employed (full-time)	4035
Sorell - Dodges Ferry	2011	Employed (part-time)	2255
Sorell - Dodges Ferry	2011	Not in the labour force	4173
Sorell - Dodges Ferry	2011	Unemployed (looking for work)	442
Sorell - Dodges Ferry	2016		830
Sorell - Dodges Ferry	2016	Employed (away from work)	452
Sorell - Dodges Ferry	2016	Employed (full-time)	3987
Sorell - Dodges Ferry	2016	Employed (part-time)	2693
Sorell - Dodges Ferry	2016	Not in the labour force	4684
Sorell - Dodges Ferry	2016	Unemployed (looking for work)	477
Launceston	2006		3334
Launceston	2006	Employed (away from work)	2197
Launceston	2006	Employed (full-time)	20064
Launceston	2006	Employed (part-time)	10976
Launceston	2006	Not in the labour force	22107
Launceston	2006	Unemployed (looking for work)	2264
Launceston	2011		2664
Launceston	2011	Employed (away from work)	2221
Launceston	2011	Employed (full-time)	20765
Launceston	2011	Employed (part-time)	12571
Launceston	2011	Not in the labour force	23479
Launceston	2011	Unemployed (looking for work)	2542
Launceston	2016		4395
Launceston	2016	Employed (away from work)	1943
Launceston	2016	Employed (full-time)	19574
Launceston	2016	Employed (part-time)	13318
Launceston	2016	Not in the labour force	24362
Launceston	2016	Unemployed (looking for work)	2918
Meander Valley - West Tamar	2006		1011
Meander Valley - West Tamar	2006	Employed (away from work)	676
Meander Valley - West Tamar	2006	Employed (full-time)	5498
Meander Valley - West Tamar	2006	Employed (part-time)	2985
Meander Valley - West Tamar	2006	Not in the labour force	6667
Meander Valley - West Tamar	2006	Unemployed (looking for work)	592
Meander Valley - West Tamar	2011		762
