SA2_NAME16	Year	LabourForceStatus	adults
Macquarie	2016	Employed (full-time)	837
Macquarie	2016	Employed (part-time)	402
Macquarie	2016	Not in the labour force	718
Macquarie	2016	Unemployed (looking for work)	63
McKellar	2006		63
McKellar	2006	Employed (away from work)	94
McKellar	2006	Employed (full-time)	930
McKellar	2006	Employed (part-time)	416
McKellar	2006	Not in the labour force	580
McKellar	2006	Unemployed (looking for work)	43
McKellar	2011		59
McKellar	2011	Employed (away from work)	101
McKellar	2011	Employed (full-time)	977
McKellar	2011	Employed (part-time)	438
McKellar	2011	Not in the labour force	637
McKellar	2011	Unemployed (looking for work)	58
McKellar	2016		134
McKellar	2016	Employed (away from work)	70
McKellar	2016	Employed (full-time)	877
McKellar	2016	Employed (part-time)	431
McKellar	2016	Not in the labour force	682
McKellar	2016	Unemployed (looking for work)	69
Melba	2006		110
Melba	2006	Employed (away from work)	117
Melba	2006	Employed (full-time)	1114
Melba	2006	Employed (part-time)	524
Melba	2006	Not in the labour force	724
Melba	2006	Unemployed (looking for work)	44
Melba	2011		91
Melba	2011	Employed (away from work)	114
Melba	2011	Employed (full-time)	1087
Melba	2011	Employed (part-time)	462
Melba	2011	Not in the labour force	767
Melba	2011	Unemployed (looking for work)	44
Melba	2016		111
Melba	2016	Employed (away from work)	82
Melba	2016	Employed (full-time)	948
Melba	2016	Employed (part-time)	443
Melba	2016	Not in the labour force	851
Melba	2016	Unemployed (looking for work)	59
Page	2006		121
Page	2006	Employed (away from work)	92
Page	2006	Employed (full-time)	785
Page	2006	Employed (part-time)	344
Page	2006	Not in the labour force	910
Page	2006	Unemployed (looking for work)	51
Page	2011		150
Page	2011	Employed (away from work)	88
Page	2011	Employed (full-time)	857
Page	2011	Employed (part-time)	373
Page	2011	Not in the labour force	895
Page	2011	Unemployed (looking for work)	64
Page	2016		150
Page	2016	Employed (away from work)	99
Page	2016	Employed (full-time)	825
Page	2016	Employed (part-time)	352
Page	2016	Not in the labour force	1037
Page	2016	Unemployed (looking for work)	72
Scullin	2006		119
Scullin	2006	Employed (away from work)	92
Scullin	2006	Employed (full-time)	878
Scullin	2006	Employed (part-time)	447
Scullin	2006	Not in the labour force	670
Scullin	2006	Unemployed (looking for work)	57
Scullin	2011		92
Scullin	2011	Employed (away from work)	111
Scullin	2011	Employed (full-time)	925
Scullin	2011	Employed (part-time)	422
Scullin	2011	Not in the labour force	702
Scullin	2011	Unemployed (looking for work)	52
Scullin	2016		143
Scullin	2016	Employed (away from work)	65
Scullin	2016	Employed (full-time)	847
Scullin	2016	Employed (part-time)	460
Scullin	2016	Not in the labour force	728
Scullin	2016	Unemployed (looking for work)	93
Spence	2006		68
Spence	2006	Employed (away from work)	95
Spence	2006	Employed (full-time)	904
Spence	2006	Employed (part-time)	364
Spence	2006	Not in the labour force	552
Spence	2006	Unemployed (looking for work)	50
Spence	2011		79
Spence	2011	Employed (away from work)	112
Spence	2011	Employed (full-time)	878
Spence	2011	Employed (part-time)	380
Spence	2011	Not in the labour force	518
Spence	2011	Unemployed (looking for work)	51
Spence	2016		83
Spence	2016	Employed (away from work)	74
Spence	2016	Employed (full-time)	792
Spence	2016	Employed (part-time)	386
Spence	2016	Not in the labour force	627
Spence	2016	Unemployed (looking for work)	73
Weetangera	2006		59
Weetangera	2006	Employed (away from work)	102
Weetangera	2006	Employed (full-time)	809
Weetangera	2006	Employed (part-time)	414
Weetangera	2006	Not in the labour force	654
Weetangera	2006	Unemployed (looking for work)	33
Weetangera	2011		45
Weetangera	2011	Employed (away from work)	83
Weetangera	2011	Employed (full-time)	826
Weetangera	2011	Employed (part-time)	401
Weetangera	2011	Not in the labour force	649
Weetangera	2011	Unemployed (looking for work)	47
Weetangera	2016		69
Weetangera	2016	Employed (away from work)	49
Weetangera	2016	Employed (full-time)	776
Weetangera	2016	Employed (part-time)	405
Weetangera	2016	Not in the labour force	712
Weetangera	2016	Unemployed (looking for work)	55
Molonglo Corridor	2006		1
Molonglo Corridor	2006	Employed (away from work)	0
Molonglo Corridor	2006	Employed (full-time)	25
Molonglo Corridor	2006	Employed (part-time)	6
Molonglo Corridor	2006	Not in the labour force	6
Molonglo Corridor	2006	Unemployed (looking for work)	0
Molonglo Corridor	2011		-2
Molonglo Corridor	2011	Employed (away from work)	0
Molonglo Corridor	2011	Employed (full-time)	5
Molonglo Corridor	2011	Employed (part-time)	0
Molonglo Corridor	2011	Not in the labour force	4
Molonglo Corridor	2011	Unemployed (looking for work)	0
Molonglo Corridor	2016		0
Molonglo Corridor	2016	Employed (away from work)	0
Molonglo Corridor	2016	Employed (full-time)	9
Molonglo Corridor	2016	Employed (part-time)	0
Molonglo Corridor	2016	Not in the labour force	3
Molonglo Corridor	2016	Unemployed (looking for work)	0
West Belconnen	2006		0
West Belconnen	2006	Employed (away from work)	0
West Belconnen	2006	Employed (full-time)	0
West Belconnen	2006	Employed (part-time)	0
West Belconnen	2006	Not in the labour force	0
West Belconnen	2006	Unemployed (looking for work)	0
West Belconnen	2011		0
West Belconnen	2011	Employed (away from work)	0
West Belconnen	2011	Employed (full-time)	4
West Belconnen	2011	Employed (part-time)	5
West Belconnen	2011	Not in the labour force	0
West Belconnen	2011	Unemployed (looking for work)	0
West Belconnen	2016		-3
West Belconnen	2016	Employed (away from work)	0
West Belconnen	2016	Employed (full-time)	3
West Belconnen	2016	Employed (part-time)	7
West Belconnen	2016	Not in the labour force	3
West Belconnen	2016	Unemployed (looking for work)	0
Hume	2006		0
Hume	2006	Employed (away from work)	0
Hume	2006	Employed (full-time)	0
Hume	2006	Employed (part-time)	3
Hume	2006	Not in the labour force	3
Hume	2006	Unemployed (looking for work)	0
Hume	2011		5
Hume	2011	Employed (away from work)	0
Hume	2011	Employed (full-time)	3
Hume	2011	Employed (part-time)	0
Hume	2011	Not in the labour force	301
Hume	2011	Unemployed (looking for work)	0
Hume	2016		-2
Hume	2016	Employed (away from work)	0
Hume	2016	Employed (full-time)	3
Hume	2016	Employed (part-time)	0
Hume	2016	Not in the labour force	424
Hume	2016	Unemployed (looking for work)	0
Kowen	2006		5
Kowen	2006	Employed (away from work)	5
Kowen	2006	Employed (full-time)	11
Kowen	2006	Employed (part-time)	9
Kowen	2006	Not in the labour force	6
Kowen	2006	Unemployed (looking for work)	0
Kowen	2011		3
Kowen	2011	Employed (away from work)	0
Kowen	2011	Employed (full-time)	15
Kowen	2011	Employed (part-time)	8
Kowen	2011	Not in the labour force	0
Kowen	2011	Unemployed (looking for work)	0
Kowen	2016		5
Kowen	2016	Employed (away from work)	3
Kowen	2016	Employed (full-time)	12
Kowen	2016	Employed (part-time)	3
Kowen	2016	Not in the labour force	0
Kowen	2016	Unemployed (looking for work)	0
Canberra East	2006		65
Canberra East	2006	Employed (away from work)	31
Canberra East	2006	Employed (full-time)	280
Canberra East	2006	Employed (part-time)	99
Canberra East	2006	Not in the labour force	230
Canberra East	2006	Unemployed (looking for work)	32
Canberra East	2011		100
Canberra East	2011	Employed (away from work)	25
Canberra East	2011	Employed (full-time)	274
Canberra East	2011	Employed (part-time)	124
Canberra East	2011	Not in the labour force	220
Canberra East	2011	Unemployed (looking for work)	33
Canberra East	2016		145
Canberra East	2016	Employed (away from work)	25
Canberra East	2016	Employed (full-time)	217
Canberra East	2016	Employed (part-time)	95
Canberra East	2016	Not in the labour force	258
Canberra East	2016	Unemployed (looking for work)	38
Canberra Airport	2006		-2
Canberra Airport	2006	Employed (away from work)	6
Canberra Airport	2006	Employed (full-time)	41
Canberra Airport	2006	Employed (part-time)	5
Canberra Airport	2006	Not in the labour force	3
Canberra Airport	2006	Unemployed (looking for work)	0
Canberra Airport	2011		-2
Canberra Airport	2011	Employed (away from work)	4
Canberra Airport	2011	Employed (full-time)	43
Canberra Airport	2011	Employed (part-time)	6
Canberra Airport	2011	Not in the labour force	4
Canberra Airport	2011	Unemployed (looking for work)	0
Canberra Airport	2016		9
Canberra Airport	2016	Employed (away from work)	4
Canberra Airport	2016	Employed (full-time)	44
Canberra Airport	2016	Employed (part-time)	11
Canberra Airport	2016	Not in the labour force	9
Canberra Airport	2016	Unemployed (looking for work)	4
Majura	2006		5
Majura	2006	Employed (away from work)	14
Majura	2006	Employed (full-time)	68
Majura	2006	Employed (part-time)	16
Majura	2006	Not in the labour force	32
Majura	2006	Unemployed (looking for work)	3
Majura	2011		0
Majura	2011	Employed (away from work)	6
Majura	2011	Employed (full-time)	71
Majura	2011	Employed (part-time)	21
Majura	2011	Not in the labour force	44
Majura	2011	Unemployed (looking for work)	0
Majura	2016		23
Majura	2016	Employed (away from work)	5
Majura	2016	Employed (full-time)	58
Majura	2016	Employed (part-time)	27
Majura	2016	Not in the labour force	37
Majura	2016	Unemployed (looking for work)	0
Amaroo	2006		130
Amaroo	2006	Employed (away from work)	200
Amaroo	2006	Employed (full-time)	2115
Amaroo	2006	Employed (part-time)	700
Amaroo	2006	Not in the labour force	618
Amaroo	2006	Unemployed (looking for work)	54
Amaroo	2011		73
Amaroo	2011	Employed (away from work)	202
Amaroo	2011	Employed (full-time)	2126
Amaroo	2011	Employed (part-time)	715
Amaroo	2011	Not in the labour force	725
Amaroo	2011	Unemployed (looking for work)	86
Amaroo	2016		151
Amaroo	2016	Employed (away from work)	157
Amaroo	2016	Employed (full-time)	2077
Amaroo	2016	Employed (part-time)	791
Amaroo	2016	Not in the labour force	891
Amaroo	2016	Unemployed (looking for work)	132
Bonner	2006		0
Bonner	2006	Employed (away from work)	0
Bonner	2006	Employed (full-time)	0
Bonner	2006	Employed (part-time)	0
Bonner	2006	Not in the labour force	0
Bonner	2006	Unemployed (looking for work)	0
Bonner	2011		27
Bonner	2011	Employed (away from work)	50
Bonner	2011	Employed (full-time)	699
Bonner	2011	Employed (part-time)	148
Bonner	2011	Not in the labour force	119
Bonner	2011	Unemployed (looking for work)	21
Bonner	2016		216
Bonner	2016	Employed (away from work)	178
Bonner	2016	Employed (full-time)	2482
Bonner	2016	Employed (part-time)	803
Bonner	2016	Not in the labour force	737
Bonner	2016	Unemployed (looking for work)	158
Casey	2006		0
Casey	2006	Employed (away from work)	0
Casey	2006	Employed (full-time)	0
Casey	2006	Employed (part-time)	0
Casey	2006	Not in the labour force	0
Casey	2006	Unemployed (looking for work)	0
Casey	2011		50
Casey	2011	Employed (away from work)	48
Casey	2011	Employed (full-time)	741
Casey	2011	Employed (part-time)	153
Casey	2011	Not in the labour force	134
Casey	2011	Unemployed (looking for work)	29
Casey	2016		203
Casey	2016	Employed (away from work)	198
Casey	2016	Employed (full-time)	2447
Casey	2016	Employed (part-time)	734
Casey	2016	Not in the labour force	594
Casey	2016	Unemployed (looking for work)	116
Crace	2006		0
Crace	2006	Employed (away from work)	0
Crace	2006	Employed (full-time)	0
Crace	2006	Employed (part-time)	0
Crace	2006	Not in the labour force	0
Crace	2006	Unemployed (looking for work)	0
Crace	2011		12
Crace	2011	Employed (away from work)	18
Crace	2011	Employed (full-time)	304
Crace	2011	Employed (part-time)	62
Crace	2011	Not in the labour force	56
Crace	2011	Unemployed (looking for work)	13
Crace	2016		138
Crace	2016	Employed (away from work)	127
Crace	2016	Employed (full-time)	1879
Crace	2016	Employed (part-time)	568
Crace	2016	Not in the labour force	582
Crace	2016	Unemployed (looking for work)	76
Forde	2006		0
Forde	2006	Employed (away from work)	0
Forde	2006	Employed (full-time)	0
Forde	2006	Employed (part-time)	0
Forde	2006	Not in the labour force	0
Forde	2006	Unemployed (looking for work)	0
Forde	2011		41
Forde	2011	Employed (away from work)	71
Forde	2011	Employed (full-time)	1012
Forde	2011	Employed (part-time)	249
Forde	2011	Not in the labour force	233
Forde	2011	Unemployed (looking for work)	36
Forde	2016		113
Forde	2016	Employed (away from work)	111
Forde	2016	Employed (full-time)	1648
Forde	2016	Employed (part-time)	555
Forde	2016	Not in the labour force	503
Forde	2016	Unemployed (looking for work)	97
Franklin	2006		0
Franklin	2006	Employed (away from work)	0
Franklin	2006	Employed (full-time)	0
Franklin	2006	Employed (part-time)	0
Franklin	2006	Not in the labour force	0
Franklin	2006	Unemployed (looking for work)	0
Franklin	2011		112
Franklin	2011	Employed (away from work)	128
Franklin	2011	Employed (full-time)	1676
Franklin	2011	Employed (part-time)	434
Franklin	2011	Not in the labour force	487
Franklin	2011	Unemployed (looking for work)	82
Franklin	2016		207
Franklin	2016	Employed (away from work)	171
Franklin	2016	Employed (full-time)	2579
Franklin	2016	Employed (part-time)	890
Franklin	2016	Not in the labour force	973
Franklin	2016	Unemployed (looking for work)	195
Gungahlin	2006		140
Gungahlin	2006	Employed (away from work)	147
Gungahlin	2006	Employed (full-time)	1458
Gungahlin	2006	Employed (part-time)	478
Gungahlin	2006	Not in the labour force	461
Gungahlin	2006	Unemployed (looking for work)	58
Gungahlin	2011		229
Gungahlin	2011	Employed (away from work)	197
Gungahlin	2011	Employed (full-time)	2329
Gungahlin	2011	Employed (part-time)	721
Gungahlin	2011	Not in the labour force	784
Gungahlin	2011	Unemployed (looking for work)	118
Gungahlin	2016		315
Gungahlin	2016	Employed (away from work)	169
Gungahlin	2016	Employed (full-time)	2297
Gungahlin	2016	Employed (part-time)	853
Gungahlin	2016	Not in the labour force	1068
Gungahlin	2016	Unemployed (looking for work)	227
Hall	2006		16
Hall	2006	Employed (away from work)	16
Hall	2006	Employed (full-time)	120
Hall	2006	Employed (part-time)	49
Hall	2006	Not in the labour force	58
Hall	2006	Unemployed (looking for work)	6
Hall	2011		9
Hall	2011	Employed (away from work)	16
Hall	2011	Employed (full-time)	110
Hall	2011	Employed (part-time)	63
Hall	2011	Not in the labour force	54
Hall	2011	Unemployed (looking for work)	0
Hall	2016		7
Hall	2016	Employed (away from work)	12
Hall	2016	Employed (full-time)	67
Hall	2016	Employed (part-time)	47
Hall	2016	Not in the labour force	81
Hall	2016	Unemployed (looking for work)	3
Harrison	2006		12
Harrison	2006	Employed (away from work)	23
Harrison	2006	Employed (full-time)	217
Harrison	2006	Employed (part-time)	51
Harrison	2006	Not in the labour force	45
Harrison	2006	Unemployed (looking for work)	14
Harrison	2011		134
Harrison	2011	Employed (away from work)	160
Harrison	2011	Employed (full-time)	1785
Harrison	2011	Employed (part-time)	474
Harrison	2011	Not in the labour force	517
Harrison	2011	Unemployed (looking for work)	75
Harrison	2016		196
Harrison	2016	Employed (away from work)	209
Harrison	2016	Employed (full-time)	3034
Harrison	2016	Employed (part-time)	1011
Harrison	2016	Not in the labour force	1068
Harrison	2016	Unemployed (looking for work)	196
Mitchell	2006		3
Mitchell	2006	Employed (away from work)	0
Mitchell	2006	Employed (full-time)	0
Mitchell	2006	Employed (part-time)	0
Mitchell	2006	Not in the labour force	0
Mitchell	2006	Unemployed (looking for work)	0
Mitchell	2011		-3
Mitchell	2011	Employed (away from work)	0
Mitchell	2011	Employed (full-time)	6
Mitchell	2011	Employed (part-time)	3
Mitchell	2011	Not in the labour force	0
Mitchell	2011	Unemployed (looking for work)	0
Mitchell	2016		3
Mitchell	2016	Employed (away from work)	0
Mitchell	2016	Employed (full-time)	3
Mitchell	2016	Employed (part-time)	0
Mitchell	2016	Not in the labour force	0
Mitchell	2016	Unemployed (looking for work)	0
Ngunnawal	2006		402
Ngunnawal	2006	Employed (away from work)	325
Ngunnawal	2006	Employed (full-time)	3421
Ngunnawal	2006	Employed (part-time)	1113
Ngunnawal	2006	Not in the labour force	1263
Ngunnawal	2006	Unemployed (looking for work)	152
Ngunnawal	2011		193
Ngunnawal	2011	Employed (away from work)	354
Ngunnawal	2011	Employed (full-time)	3543
Ngunnawal	2011	Employed (part-time)	1155
Ngunnawal	2011	Not in the labour force	1393
Ngunnawal	2011	Unemployed (looking for work)	172
Ngunnawal	2016		394
Ngunnawal	2016	Employed (away from work)	343
Ngunnawal	2016	Employed (full-time)	3849
Ngunnawal	2016	Employed (part-time)	1531
Ngunnawal	2016	Not in the labour force	1717
Ngunnawal	2016	Unemployed (looking for work)	246
Nicholls	2006		152
Nicholls	2006	Employed (away from work)	210
Nicholls	2006	Employed (full-time)	2733
Nicholls	2006	Employed (part-time)	925
Nicholls	2006	Not in the labour force	1087
Nicholls	2006	Unemployed (looking for work)	86
Nicholls	2011		144
Nicholls	2011	Employed (away from work)	232
Nicholls	2011	Employed (full-time)	2579
Nicholls	2011	Employed (part-time)	1008
