SA2_NAME16	Year	BornAust	persons
Manjimup	2011	1	4400
Manjimup	2016	0	741
Manjimup	2016	1	4261
Pemberton	2006	0	772
Pemberton	2006	1	3362
Pemberton	2011	0	930
Pemberton	2011	1	3849
Pemberton	2016	0	926
Pemberton	2016	1	3544
Dawesville - Bouvard	2006	0	835
Dawesville - Bouvard	2006	1	2910
Dawesville - Bouvard	2011	0	1304
Dawesville - Bouvard	2011	1	3925
Dawesville - Bouvard	2016	0	1840
Dawesville - Bouvard	2016	1	4779
Falcon - Wannanup	2006	0	1139
Falcon - Wannanup	2006	1	4141
Falcon - Wannanup	2011	0	1726
Falcon - Wannanup	2011	1	5292
Falcon - Wannanup	2016	0	2131
Falcon - Wannanup	2016	1	6070
Greenfields	2006	0	1797
Greenfields	2006	1	6878
Greenfields	2011	0	2147
Greenfields	2011	1	7196
Greenfields	2016	0	2241
Greenfields	2016	1	6940
Halls Head - Erskine	2006	0	3260
Halls Head - Erskine	2006	1	9941
Halls Head - Erskine	2011	0	4692
Halls Head - Erskine	2011	1	11465
Halls Head - Erskine	2016	0	5384
Halls Head - Erskine	2016	1	11886
Mandurah	2006	0	1569
Mandurah	2006	1	5127
Mandurah	2011	0	2171
Mandurah	2011	1	5694
Mandurah	2016	0	2517
Mandurah	2016	1	5669
Mandurah - East	2006	0	947
Mandurah - East	2006	1	3388
Mandurah - East	2011	0	1006
Mandurah - East	2011	1	3548
Mandurah - East	2016	0	1133
Mandurah - East	2016	1	4245
Mandurah - North	2006	0	1661
Mandurah - North	2006	1	5190
Mandurah - North	2011	0	3476
Mandurah - North	2011	1	8078
Mandurah - North	2016	0	5590
Mandurah - North	2016	1	11165
Mandurah - South	2006	0	1721
Mandurah - South	2006	1	5611
Mandurah - South	2011	0	2225
Mandurah - South	2011	1	6414
Mandurah - South	2016	0	2621
Mandurah - South	2016	1	6721
Pinjarra	2006	0	1011
Pinjarra	2006	1	4104
Pinjarra	2011	0	1417
Pinjarra	2011	1	6062
Pinjarra	2016	0	1669
Pinjarra	2016	1	7029
City Beach	2006	0	1769
City Beach	2006	1	4180
City Beach	2011	0	1906
City Beach	2011	1	4218
City Beach	2016	0	1964
City Beach	2016	1	4344
Claremont (WA)	2006	0	1961
Claremont (WA)	2006	1	4562
Claremont (WA)	2011	0	2291
Claremont (WA)	2011	1	4664
Claremont (WA)	2016	0	2504
Claremont (WA)	2016	1	4964
Cottesloe	2006	0	1444
Cottesloe	2006	1	4789
Cottesloe	2011	0	1718
Cottesloe	2011	1	4978
Cottesloe	2016	0	1827
Cottesloe	2016	1	5042
Floreat	2006	0	1571
Floreat	2006	1	5217
Floreat	2011	0	1773
Floreat	2011	1	5252
Floreat	2016	0	2013
Floreat	2016	1	5584
Mosman Park - Peppermint Grove	2006	0	2720
Mosman Park - Peppermint Grove	2006	1	6257
Mosman Park - Peppermint Grove	2011	0	3171
Mosman Park - Peppermint Grove	2011	1	6301
Mosman Park - Peppermint Grove	2016	0	3223
Mosman Park - Peppermint Grove	2016	1	6321
Nedlands - Dalkeith - Crawley	2006	0	5876
Nedlands - Dalkeith - Crawley	2006	1	9892
Nedlands - Dalkeith - Crawley	2011	0	6822
Nedlands - Dalkeith - Crawley	2011	1	9951
Nedlands - Dalkeith - Crawley	2016	0	7376
Nedlands - Dalkeith - Crawley	2016	1	10299
Swanbourne - Mount Claremont	2006	0	2074
Swanbourne - Mount Claremont	2006	1	5470
Swanbourne - Mount Claremont	2011	0	2296
Swanbourne - Mount Claremont	2011	1	5293
Swanbourne - Mount Claremont	2016	0	2479
Swanbourne - Mount Claremont	2016	1	5750
Kings Park (WA)	2006	0	3
Kings Park (WA)	2006	1	4
Kings Park (WA)	2011	0	8
Kings Park (WA)	2011	1	21
Kings Park (WA)	2016	0	13
Kings Park (WA)	2016	1	8
Mount Hawthorn - Leederville	2006	0	2676
Mount Hawthorn - Leederville	2006	1	5948
Mount Hawthorn - Leederville	2011	0	3097
Mount Hawthorn - Leederville	2011	1	6498
Mount Hawthorn - Leederville	2016	0	3018
Mount Hawthorn - Leederville	2016	1	7067
Mount Lawley - Inglewood	2006	0	4295
Mount Lawley - Inglewood	2006	1	9405
Mount Lawley - Inglewood	2011	0	5210
Mount Lawley - Inglewood	2011	1	9971
Mount Lawley - Inglewood	2016	0	5086
Mount Lawley - Inglewood	2016	1	10124
North Perth	2006	0	2496
North Perth	2006	1	4647
North Perth	2011	0	2792
North Perth	2011	1	5205
North Perth	2016	0	2794
North Perth	2016	1	5458
Perth City	2006	0	7631
Perth City	2006	1	6939
Perth City	2011	0	12519
Perth City	2011	1	9220
Perth City	2016	0	15676
Perth City	2016	1	10752
Subiaco - Shenton Park	2006	0	4137
Subiaco - Shenton Park	2006	1	8569
Subiaco - Shenton Park	2011	0	5164
Subiaco - Shenton Park	2011	1	8891
Subiaco - Shenton Park	2016	0	5839
Subiaco - Shenton Park	2016	1	9401
Wembley - West Leederville - Glendalough	2006	0	4669
Wembley - West Leederville - Glendalough	2006	1	8922
Wembley - West Leederville - Glendalough	2011	0	5996
Wembley - West Leederville - Glendalough	2011	1	9325
Wembley - West Leederville - Glendalough	2016	0	6843
Wembley - West Leederville - Glendalough	2016	1	9696
Bassendean - Eden Hill - Ashfield	2006	0	3696
Bassendean - Eden Hill - Ashfield	2006	1	9004
Bassendean - Eden Hill - Ashfield	2011	0	4056
Bassendean - Eden Hill - Ashfield	2011	1	9586
Bassendean - Eden Hill - Ashfield	2016	0	4326
Bassendean - Eden Hill - Ashfield	2016	1	9809
Bayswater - Embleton - Bedford	2006	0	5689
Bayswater - Embleton - Bedford	2006	1	12194
Bayswater - Embleton - Bedford	2011	0	6909
Bayswater - Embleton - Bedford	2011	1	13067
Bayswater - Embleton - Bedford	2016	0	7609
Bayswater - Embleton - Bedford	2016	1	13966
Maylands	2006	0	3607
Maylands	2006	1	5425
Maylands	2011	0	5264
Maylands	2011	1	5972
Maylands	2016	0	5313
Maylands	2016	1	6265
Morley	2006	0	6745
Morley	2006	1	10802
Morley	2011	0	8323
Morley	2011	1	11049
Morley	2016	0	9440
Morley	2016	1	10910
Noranda	2006	0	3273
Noranda	2006	1	4684
Noranda	2011	0	3264
Noranda	2011	1	4514
Noranda	2016	0	3275
Noranda	2016	1	4318
Chidlow	2006	0	783
Chidlow	2006	1	2613
Chidlow	2011	0	1956
Chidlow	2011	1	1914
Chidlow	2016	0	1032
Chidlow	2016	1	3421
Glen Forrest - Darlington	2006	0	2011
Glen Forrest - Darlington	2006	1	4647
Glen Forrest - Darlington	2011	0	2028
Glen Forrest - Darlington	2011	1	4642
Glen Forrest - Darlington	2016	0	1951
Glen Forrest - Darlington	2016	1	4772
Helena Valley - Koongamia	2006	0	907
Helena Valley - Koongamia	2006	1	2921
Helena Valley - Koongamia	2011	0	995
Helena Valley - Koongamia	2011	1	3425
Helena Valley - Koongamia	2016	0	1222
Helena Valley - Koongamia	2016	1	3831
Malmalling - Reservoir	2006	0	0
Malmalling - Reservoir	2006	1	0
Malmalling - Reservoir	2011	0	0
Malmalling - Reservoir	2011	1	13
Malmalling - Reservoir	2016	0	0
Malmalling - Reservoir	2016	1	10
Mundaring	2006	0	2901
Mundaring	2006	1	8584
Mundaring	2011	0	2990
Mundaring	2011	1	8971
Mundaring	2016	0	2963
Mundaring	2016	1	9100
Swan View - Greenmount - Midvale	2006	0	2631
Swan View - Greenmount - Midvale	2006	1	8357
Swan View - Greenmount - Midvale	2011	0	2887
Swan View - Greenmount - Midvale	2011	1	8446
Swan View - Greenmount - Midvale	2016	0	3008
Swan View - Greenmount - Midvale	2016	1	8298
Avon Valley National Park	2006	0	0
Avon Valley National Park	2006	1	0
Avon Valley National Park	2011	0	0
Avon Valley National Park	2011	1	0
Avon Valley National Park	2016	0	0
Avon Valley National Park	2016	1	6
Ballajura	2006	0	6068
Ballajura	2006	1	11993
Ballajura	2011	0	6372
Ballajura	2011	1	11899
Ballajura	2016	0	6740
Ballajura	2016	1	11122
Beechboro	2006	0	4684
Beechboro	2006	1	8274
Beechboro	2011	0	5761
Beechboro	2011	1	8586
Beechboro	2016	0	7382
Beechboro	2016	1	9560
Bullsbrook	2006	0	865
Bullsbrook	2006	1	2834
Bullsbrook	2011	0	1047
Bullsbrook	2011	1	3025
Bullsbrook	2016	0	1143
Bullsbrook	2016	1	3447
Ellenbrook	2006	0	3452
Ellenbrook	2006	1	8753
Ellenbrook	2011	0	6862
Ellenbrook	2011	1	15441
Ellenbrook	2016	0	12051
Ellenbrook	2016	1	21798
Gidgegannup	2006	0	489
Gidgegannup	2006	1	1632
Gidgegannup	2011	0	528
Gidgegannup	2011	1	1834
Gidgegannup	2016	0	589
Gidgegannup	2016	1	1947
Hazelmere - Guildford	2006	0	810
Hazelmere - Guildford	2006	1	2279
Hazelmere - Guildford	2011	0	960
Hazelmere - Guildford	2011	1	2401
Hazelmere - Guildford	2016	0	1152
Hazelmere - Guildford	2016	1	2738
Lockridge - Kiara	2006	0	2270
Lockridge - Kiara	2006	1	4981
Lockridge - Kiara	2011	0	2453
Lockridge - Kiara	2011	1	5164
Lockridge - Kiara	2016	0	3797
Lockridge - Kiara	2016	1	6024
Malaga	2006	0	5
Malaga	2006	1	7
Malaga	2011	0	5
Malaga	2011	1	4
Malaga	2016	0	0
Malaga	2016	1	6
Melaleuca - Lexia	2006	0	0
Melaleuca - Lexia	2006	1	0
Melaleuca - Lexia	2011	0	3
Melaleuca - Lexia	2011	1	0
Melaleuca - Lexia	2016	0	0
Melaleuca - Lexia	2016	1	0
Middle Swan - Herne Hill	2006	0	1100
Middle Swan - Herne Hill	2006	1	3560
Middle Swan - Herne Hill	2011	0	1241
Middle Swan - Herne Hill	2011	1	3393
Middle Swan - Herne Hill	2016	0	1454
Middle Swan - Herne Hill	2016	1	3505
Midland - Guildford	2006	0	2273
Midland - Guildford	2006	1	5532
Midland - Guildford	2011	0	2918
Midland - Guildford	2011	1	5749
Midland - Guildford	2016	0	3393
Midland - Guildford	2016	1	5973
Stratton - Jane Brook	2006	0	1244
Stratton - Jane Brook	2006	1	4951
Stratton - Jane Brook	2011	0	1406
Stratton - Jane Brook	2011	1	4990
Stratton - Jane Brook	2016	0	1483
Stratton - Jane Brook	2016	1	5010
The Vines	2006	0	1275
The Vines	2006	1	2619
The Vines	2011	0	1727
The Vines	2011	1	3462
The Vines	2016	0	3370
The Vines	2016	1	6012
Walyunga National Park	2006	0	0
Walyunga National Park	2006	1	0
Walyunga National Park	2011	0	0
Walyunga National Park	2011	1	0
Walyunga National Park	2016	0	0
Walyunga National Park	2016	1	0
Craigie - Beldon	2006	0	3046
Craigie - Beldon	2006	1	5809
Craigie - Beldon	2011	0	3131
Craigie - Beldon	2011	1	5975
Craigie - Beldon	2016	0	3115
Craigie - Beldon	2016	1	6096
Currambine - Kinross	2006	0	6171
Currambine - Kinross	2006	1	7080
Currambine - Kinross	2011	0	6660
Currambine - Kinross	2011	1	6937
Currambine - Kinross	2016	0	6687
Currambine - Kinross	2016	1	6559
Duncraig	2006	0	4691
Duncraig	2006	1	9848
Duncraig	2011	0	4991
Duncraig	2011	1	9669
Duncraig	2016	0	5049
Duncraig	2016	1	9709
Greenwood - Warwick	2006	0	3686
Greenwood - Warwick	2006	1	9137
Greenwood - Warwick	2011	0	3973
Greenwood - Warwick	2011	1	8989
Greenwood - Warwick	2016	0	3972
Greenwood - Warwick	2016	1	8830
Heathridge - Connolly	2006	0	3722
Heathridge - Connolly	2006	1	6184
Heathridge - Connolly	2011	0	4021
Heathridge - Connolly	2011	1	5960
Heathridge - Connolly	2016	0	4127
Heathridge - Connolly	2016	1	5675
Hillarys	2006	0	3486
Hillarys	2006	1	6221
Hillarys	2011	0	3932
Hillarys	2011	1	6383
Hillarys	2016	0	3841
Hillarys	2016	1	6574
Iluka - Burns Beach	2006	0	2056
Iluka - Burns Beach	2006	1	1888
Iluka - Burns Beach	2011	0	3215
Iluka - Burns Beach	2011	1	2787
Iluka - Burns Beach	2016	0	4532
Iluka - Burns Beach	2016	1	3882
Joondalup - Edgewater	2006	0	5419
Joondalup - Edgewater	2006	1	6784
Joondalup - Edgewater	2011	0	6346
Joondalup - Edgewater	2011	1	6657
Joondalup - Edgewater	2016	0	6319
Joondalup - Edgewater	2016	1	6570
Kingsley	2006	0	3785
Kingsley	2006	1	8937
Kingsley	2011	0	4148
Kingsley	2011	1	8663
Kingsley	2016	0	4140
Kingsley	2016	1	8391
Mullaloo - Kallaroo	2006	0	4129
Mullaloo - Kallaroo	2006	1	6052
Mullaloo - Kallaroo	2011	0	4500
Mullaloo - Kallaroo	2011	1	6052
Mullaloo - Kallaroo	2016	0	4273
Mullaloo - Kallaroo	2016	1	6262
Ocean Reef	2006	0	3745
Ocean Reef	2006	1	4001
Ocean Reef	2011	0	3915
Ocean Reef	2011	1	3900
Ocean Reef	2016	0	3534
Ocean Reef	2016	1	3993
Padbury	2006	0	2534
Padbury	2006	1	5210
Padbury	2011	0	2653
Padbury	2011	1	5331
Padbury	2016	0	2694
Padbury	2016	1	5139
Sorrento - Marmion	2006	0	2649
Sorrento - Marmion	2006	1	6373
Sorrento - Marmion	2011	0	2699
Sorrento - Marmion	2011	1	6369
Sorrento - Marmion	2016	0	2756
Sorrento - Marmion	2016	1	6464
Woodvale	2006	0	3029
Woodvale	2006	1	6311
Woodvale	2011	0	3251
Woodvale	2011	1	5681
Woodvale	2016	0	3522
Woodvale	2016	1	5510
Balcatta - Hamersley	2006	0	4564
Balcatta - Hamersley	2006	1	9072
Balcatta - Hamersley	2011	0	5102
Balcatta - Hamersley	2011	1	9081
Balcatta - Hamersley	2016	0	5367
Balcatta - Hamersley	2016	1	8924
Balga - Mirrabooka	2006	0	6073
Balga - Mirrabooka	2006	1	8120
Balga - Mirrabooka	2011	0	7772
Balga - Mirrabooka	2011	1	8453
Balga - Mirrabooka	2016	0	9840
Balga - Mirrabooka	2016	1	8445
Dianella	2006	0	8058
Dianella	2006	1	12564
Dianella	2011	0	9127
Dianella	2011	1	12932
Dianella	2016	0	9906
Dianella	2016	1	12978
Herdsman	2006	0	0
Herdsman	2006	1	0
Herdsman	2011	0	0
Herdsman	2011	1	0
Herdsman	2016	0	0
Herdsman	2016	1	0
Innaloo - Doubleview	2006	0	3680
Innaloo - Doubleview	2006	1	9008
Innaloo - Doubleview	2011	0	4506
Innaloo - Doubleview	2011	1	9643
Innaloo - Doubleview	2016	0	5380
Innaloo - Doubleview	2016	1	9895
Karrinyup - Gwelup - Carine	2006	0	4912
Karrinyup - Gwelup - Carine	2006	1	12012
Karrinyup - Gwelup - Carine	2011	0	5389
Karrinyup - Gwelup - Carine	2011	1	12813
Karrinyup - Gwelup - Carine	2016	0	5610
Karrinyup - Gwelup - Carine	2016	1	13736
Nollamara - Westminster	2006	0	4051
Nollamara - Westminster	2006	1	6242
Nollamara - Westminster	2011	0	6546
Nollamara - Westminster	2011	1	7325
Nollamara - Westminster	2016	0	8763
Nollamara - Westminster	2016	1	7460
Osborne Park Industrial	2006	0	3
Osborne Park Industrial	2006	1	3
Osborne Park Industrial	2011	0	3
Osborne Park Industrial	2011	1	0
Osborne Park Industrial	2016	0	7
Osborne Park Industrial	2016	1	4
Scarborough	2006	0	3312
Scarborough	2006	1	7784
Scarborough	2011	0	4426
Scarborough	2011	1	8221
Scarborough	2016	0	5103
Scarborough	2016	1	9051
Stirling - Osborne Park	2006	0	3645
Stirling - Osborne Park	2006	1	5907
Stirling - Osborne Park	2011	0	5134
Stirling - Osborne Park	2011	1	7207
Stirling - Osborne Park	2016	0	5716
Stirling - Osborne Park	2016	1	7196
Trigg - North Beach - Watermans Bay	2006	0	1502
Trigg - North Beach - Watermans Bay	2006	1	4821
Trigg - North Beach - Watermans Bay	2011	0	1658
Trigg - North Beach - Watermans Bay	2011	1	4888
Trigg - North Beach - Watermans Bay	2016	0	1808
Trigg - North Beach - Watermans Bay	2016	1	5342
Tuart Hill - Joondanna	2006	0	3508
Tuart Hill - Joondanna	2006	1	5710
Tuart Hill - Joondanna	2011	0	4533
Tuart Hill - Joondanna	2011	1	5834
Tuart Hill - Joondanna	2016	0	4955
Tuart Hill - Joondanna	2016	1	6068
Wembley Downs - Churchlands - Woodlands	2006	0	3705
Wembley Downs - Churchlands - Woodlands	2006	1	7449
Wembley Downs - Churchlands - Woodlands	2011	0	4234
Wembley Downs - Churchlands - Woodlands	2011	1	8075
Wembley Downs - Churchlands - Woodlands	2016	0	4651
Wembley Downs - Churchlands - Woodlands	2016	1	8762
Yokine - Coolbinia - Menora	2006	0	4699
Yokine - Coolbinia - Menora	2006	1	8220
Yokine - Coolbinia - Menora	2011	0	5398
Yokine - Coolbinia - Menora	2011	1	8617
Yokine - Coolbinia - Menora	2016	0	5650
Yokine - Coolbinia - Menora	2016	1	8887
Alexander Heights - Koondoola	2006	0	4009
Alexander Heights - Koondoola	2006	1	6489
Alexander Heights - Koondoola	2011	0	4434
Alexander Heights - Koondoola	2011	1	6482
Alexander Heights - Koondoola	2016	0	4977
Alexander Heights - Koondoola	2016	1	6327
Butler - Merriwa - Ridgewood	2006	0	4006
Butler - Merriwa - Ridgewood	2006	1	6828
Butler - Merriwa - Ridgewood	2011	0	7816
Butler - Merriwa - Ridgewood	2011	1	10041
Butler - Merriwa - Ridgewood	2016	0	9340
Butler - Merriwa - Ridgewood	2016	1	11862
Carramar	2006	0	2692
Carramar	2006	1	3762
Carramar	2011	0	5000
Carramar	2011	1	5846
Carramar	2016	0	7363
Carramar	2016	1	8373
Clarkson	2006	0	2456
Clarkson	2006	1	4174
Clarkson	2011	0	4734
Clarkson	2011	1	6015
Clarkson	2016	0	5666
Clarkson	2016	1	6405
Girrawheen	2006	0	2717
Girrawheen	2006	1	4587
Girrawheen	2011	0	3286
Girrawheen	2011	1	4439
Girrawheen	2016	0	3712
Girrawheen	2016	1	4471
Madeley - Darch - Landsdale	2006	0	3756
Madeley - Darch - Landsdale	2006	1	7377
Madeley - Darch - Landsdale	2011	0	6873
Madeley - Darch - Landsdale	2011	1	11577
Madeley - Darch - Landsdale	2016	0	9780
Madeley - Darch - Landsdale	2016	1	14619
Marangaroo	2006	0	3913
Marangaroo	2006	1	5751
Marangaroo	2011	0	4092
Marangaroo	2011	1	6012
Marangaroo	2016	0	4096
Marangaroo	2016	1	5832
Mindarie - Quinns Rocks - Jindalee	2006	0	5886
Mindarie - Quinns Rocks - Jindalee	2006	1	7667
Mindarie - Quinns Rocks - Jindalee	2011	0	8014
Mindarie - Quinns Rocks - Jindalee	2011	1	8548
Mindarie - Quinns Rocks - Jindalee	2016	0	8954
Mindarie - Quinns Rocks - Jindalee	2016	1	8715
Neerabup National Park	2006	0	0
Neerabup National Park	2006	1	0
Neerabup National Park	2011	0	0
Neerabup National Park	2011	1	0
Neerabup National Park	2016	0	4
Neerabup National Park	2016	1	4
Tapping - Ashby - Sinagra	2006	0	2401
Tapping - Ashby - Sinagra	2006	1	3252
Tapping - Ashby - Sinagra	2011	0	5509
Tapping - Ashby - Sinagra	2011	1	6439
Tapping - Ashby - Sinagra	2016	0	5832
Tapping - Ashby - Sinagra	2016	1	6839
Wanneroo	2006	0	5960
Wanneroo	2006	1	11233
Wanneroo	2011	0	8207
Wanneroo	2011	1	13676
Wanneroo	2016	0	9295
Wanneroo	2016	1	14997
Alkimos - Eglinton	2006	0	0
Alkimos - Eglinton	2006	1	0
Alkimos - Eglinton	2011	0	30
Alkimos - Eglinton	2011	1	49
Alkimos - Eglinton	2016	0	3617
Alkimos - Eglinton	2016	1	3617
Carabooda - Pinjar	2006	0	219
Carabooda - Pinjar	2006	1	479
Carabooda - Pinjar	2011	0	204
Carabooda - Pinjar	2011	1	480
Carabooda - Pinjar	2016	0	204
Carabooda - Pinjar	2016	1	440
Two Rocks	2006	0	497
Two Rocks	2006	1	1163
Two Rocks	2011	0	581
Two Rocks	2011	1	1422
Two Rocks	2016	0	826
Two Rocks	2016	1	1847
Yanchep	2006	0	746
Yanchep	2006	1	1558
Yanchep	2011	0	1683
Yanchep	2011	1	2476
Yanchep	2016	0	3343
Yanchep	2016	1	4616
Armadale - Wungong - Brookdale	2006	0	3623
Armadale - Wungong - Brookdale	2006	1	9269
Armadale - Wungong - Brookdale	2011	0	4321
Armadale - Wungong - Brookdale	2011	1	10545
Armadale - Wungong - Brookdale	2016	0	5592
Armadale - Wungong - Brookdale	2016	1	11592
Ashendon - Lesley	2006	0	0
Ashendon - Lesley	2006	1	0
Ashendon - Lesley	2011	0	0
Ashendon - Lesley	2011	1	0
Ashendon - Lesley	2016	0	0
Ashendon - Lesley	2016	1	10
Camillo - Champion Lakes	2006	0	1307
Camillo - Champion Lakes	2006	1	3392
Camillo - Champion Lakes	2011	0	1452
Camillo - Champion Lakes	2011	1	3426
Camillo - Champion Lakes	2016	0	1763
Camillo - Champion Lakes	2016	1	3420
Forrestdale - Harrisdale - Piara Waters	2006	0	292
Forrestdale - Harrisdale - Piara Waters	2006	1	832
Forrestdale - Harrisdale - Piara Waters	2011	0	2897
Forrestdale - Harrisdale - Piara Waters	2011	1	4282
Forrestdale - Harrisdale - Piara Waters	2016	0	9011
Forrestdale - Harrisdale - Piara Waters	2016	1	9595
Kelmscott	2006	0	2862
Kelmscott	2006	1	6015
Kelmscott	2011	0	2978
Kelmscott	2011	1	6271
Kelmscott	2016	0	3315
Kelmscott	2016	1	6260
Mount Nasura - Mount Richon - Bedfordale	2006	0	2590
Mount Nasura - Mount Richon - Bedfordale	2006	1	4166
Mount Nasura - Mount Richon - Bedfordale	2011	0	2546
Mount Nasura - Mount Richon - Bedfordale	2011	1	4402
Mount Nasura - Mount Richon - Bedfordale	2016	0	2536
Mount Nasura - Mount Richon - Bedfordale	2016	1	4896
Roleystone	2006	0	1983
Roleystone	2006	1	4005
Roleystone	2011	0	2165
Roleystone	2011	1	4396
Roleystone	2016	0	2023
Roleystone	2016	1	4619
Seville Grove	2006	0	1602
Seville Grove	2006	1	5063
Seville Grove	2011	0	2314
Seville Grove	2011	1	6296
Seville Grove	2016	0	3312
Seville Grove	2016	1	6334
Belmont - Ascot - Redcliffe	2006	0	3249
Belmont - Ascot - Redcliffe	2006	1	7030
Belmont - Ascot - Redcliffe	2011	0	4598
Belmont - Ascot - Redcliffe	2011	1	7445
Belmont - Ascot - Redcliffe	2016	0	5364
Belmont - Ascot - Redcliffe	2016	1	7518
East Victoria Park - Carlisle	2006	0	4362
East Victoria Park - Carlisle	2006	1	7804
East Victoria Park - Carlisle	2011	0	5754
East Victoria Park - Carlisle	2011	1	8253
East Victoria Park - Carlisle	2016	0	6321
East Victoria Park - Carlisle	2016	1	8722
Kewdale Commercial	2006	0	0
Kewdale Commercial	2006	1	0
Kewdale Commercial	2011	0	3
Kewdale Commercial	2011	1	0
Kewdale Commercial	2016	0	0
Kewdale Commercial	2016	1	4
Perth Airport	2006	0	16
Perth Airport	2006	1	0
Perth Airport	2011	0	49
Perth Airport	2011	1	0
Perth Airport	2016	0	33
Perth Airport	2016	1	0
Rivervale - Kewdale - Cloverdale	2006	0	5674
Rivervale - Kewdale - Cloverdale	2006	1	11566
Rivervale - Kewdale - Cloverdale	2011	0	8436
Rivervale - Kewdale - Cloverdale	2011	1	11878
Rivervale - Kewdale - Cloverdale	2016	0	10678
Rivervale - Kewdale - Cloverdale	2016	1	11940
Victoria Park - Lathlain - Burswood	2006	0	3918
Victoria Park - Lathlain - Burswood	2006	1	5805
Victoria Park - Lathlain - Burswood	2011	0	5836
Victoria Park - Lathlain - Burswood	2011	1	6510
Victoria Park - Lathlain - Burswood	2016	0	6169
Victoria Park - Lathlain - Burswood	2016	1	7126
Bentley - Wilson - St James	2006	0	7322
Bentley - Wilson - St James	2006	1	8290
Bentley - Wilson - St James	2011	0	9549
Bentley - Wilson - St James	2011	1	8348
Bentley - Wilson - St James	2016	0	9970
Bentley - Wilson - St James	2016	1	8372
Canning Vale - West	2006	0	3592
Canning Vale - West	2006	1	5179
Canning Vale - West	2011	0	4452
Canning Vale - West	2011	1	5438
Canning Vale - West	2016	0	4606
Canning Vale - West	2016	1	5049
Canning Vale Commercial	2006	0	0
Canning Vale Commercial	2006	1	0
Canning Vale Commercial	2011	0	0
Canning Vale Commercial	2011	1	0
Canning Vale Commercial	2016	0	0
Canning Vale Commercial	2016	1	0
Cannington - Queens Park	2006	0	4175
Cannington - Queens Park	2006	1	6193
Cannington - Queens Park	2011	0	7525
Cannington - Queens Park	2011	1	6294
Cannington - Queens Park	2016	0	10381
Cannington - Queens Park	2016	1	6441
Parkwood - Ferndale - Lynwood	2006	0	4925
Parkwood - Ferndale - Lynwood	2006	1	7624
Parkwood - Ferndale - Lynwood	2011	0	5594
Parkwood - Ferndale - Lynwood	2011	1	7458
Parkwood - Ferndale - Lynwood	2016	0	6171
Parkwood - Ferndale - Lynwood	2016	1	7017
Riverton - Shelley - Rossmoyne	2006	0	4552
Riverton - Shelley - Rossmoyne	2006	1	6955
Riverton - Shelley - Rossmoyne	2011	0	5712
Riverton - Shelley - Rossmoyne	2011	1	6866
Riverton - Shelley - Rossmoyne	2016	0	6422
Riverton - Shelley - Rossmoyne	2016	1	6543
Welshpool	2006	0	3
Welshpool	2006	1	3
Welshpool	2011	0	5
Welshpool	2011	1	6
Welshpool	2016	0	3
Welshpool	2016	1	6
Willetton	2006	0	6477
Willetton	2006	1	10011
Willetton	2011	0	7788
Willetton	2011	1	9181
Willetton	2016	0	9117
Willetton	2016	1	8555
Beckenham - Kenwick - Langford	2006	0	4975
Beckenham - Kenwick - Langford	2006	1	9614
Beckenham - Kenwick - Langford	2011	0	7044
Beckenham - Kenwick - Langford	2011	1	9220
Beckenham - Kenwick - Langford	2016	0	8982
Beckenham - Kenwick - Langford	2016	1	8845
Canning Vale - East	2006	0	5441
Canning Vale - East	2006	1	8191
