SA2_NAME16	Year	medianMortgageRepaymentMonthly
Broome	2016	2593
Derby - West Kimberley	2016	1733
Halls Creek	2016	981
Kununurra	2016	2167
Roebuck	2016	1998
East Pilbara	2016	3100
Newman	2016	433
Port Hedland	2016	3033
South Hedland	2016	2600
Ashburton (WA)	2016	2000
Karratha	2016	2500
Roebourne	2016	2988
Esperance	2016	1733
Esperance Region	2016	1083
Carnarvon	2016	1517
Exmouth	2016	2000
Boulder	2016	1517
Kalgoorlie	2016	1900
Kalgoorlie - North	2016	1993
Kalgoorlie Airport	2016	0
Kambalda - Coolgardie - Norseman	2016	1083
Leinster - Leonora	2016	794
Trafalgar (WA)	2016	0
Geraldton	2016	1517
Geraldton - East	2016	1517
Geraldton - North	2016	1950
Geraldton - South	2016	1900
Irwin	2016	1733
Meekatharra	2016	596
Morawa	2016	800
Northampton - Mullewa - Greenough	2016	1500
Migratory - Offshore - Shipping (WA)	2016	0
No usual address (WA)	2016	0
Bridgewater - Gagebrook	2016	976
Brighton - Pontville	2016	1387
Old Beach - Otago	2016	1517
Bellerive - Rosny	2016	1500
Cambridge	2016	1625
Geilston Bay - Risdon	2016	1517
Howrah - Tranmere	2016	1625
Lindisfarne - Rose Bay	2016	1548
Mornington - Warrane	2016	1292
Risdon Vale	2016	997
Rokeby	2016	1200
South Arm	2016	1517
Austins Ferry - Granton	2016	1500
Berriedale - Chigwell	2016	1250
Claremont (Tas.)	2016	1300
Derwent Park - Lutana	2016	1213
Glenorchy	2016	1222
Montrose - Rosetta	2016	1322
Moonah	2016	1300
New Norfolk	2016	1105
West Moonah	2016	1300
Kingston - Huntingfield	2016	1517
Kingston Beach - Blackmans Bay	2016	1560
Margate - Snug	2016	1549
Mount Wellington	2016	0
Taroona - Bonnet Hill	2016	1625
Hobart	2016	1733
Lenah Valley - Mount Stuart	2016	1517
Mount Nelson - Dynnyrne	2016	1733
New Town	2016	1600
Sandy Bay	2016	1950
South Hobart - Fern Tree	2016	1500
West Hobart	2016	1692
Dodges Ferry - Lewisham	2016	1196
Sorell - Richmond	2016	1404
Invermay	2016	1100
Kings Meadows - Punchbowl	2016	1298
Launceston	2016	1450
Legana	2016	1430
Mowbray	2016	1083
Newnham - Mayfield	2016	1152
Newstead	2016	1473
Norwood (Tas.)	2016	1343
Prospect Vale - Blackstone	2016	1500
Ravenswood	2016	867
Riverside	2016	1400
South Launceston	2016	1213
Summerhill - Prospect	2016	1300
Trevallyn	2016	1366
Waverley - St Leonards	2016	1087
West Launceston	2016	1309
Youngtown - Relbia	2016	1300
Beauty Point - Beaconsfield	2016	1000
Deloraine	2016	1083
Grindelwald - Lanena	2016	1300
Hadspen - Carrick	2016	1300
Westbury	2016	1124
Dilston - Lilydale	2016	1300
George Town	2016	1083
Longford	2016	1300
Northern Midlands	2016	1000
Perth - Evandale	2016	1358
St Helens - Scamander	2016	915
Flinders and Cape Barren Islands	2016	758
Scottsdale - Bridport	2016	1025
Central Highlands	2016	867
Derwent Valley	2016	1187
Southern Midlands	2016	1192
Wilderness - East	2016	0
Bruny Island - Kettering	2016	1300
Cygnet	2016	1200
Geeveston - Dover	2016	1083
Huonville - Franklin	2016	1365
Forestier - Tasman	2016	910
Triabunna - Bicheno	2016	1083
Acton - Upper Burnie	2016	1000
Burnie - Ulverstone Region	2016	1300
Burnie - Wivenhoe	2016	1018
Parklands - Camdale	2016	1213
Penguin - Sulphur Creek	2016	1231
Romaine - Havenview	2016	1148
Somerset	2016	1103
Ulverstone	2016	1159
West Ulverstone	2016	1153
Wynyard	2016	1200
Devonport	2016	1170
East Devonport	2016	1083
Latrobe	2016	1250
Miandetta - Don	2016	1300
Port Sorell	2016	1300
Quoiba - Spreyton	2016	1300
Sheffield - Railton	2016	1083
Turners Beach - Forth	2016	1387
King Island	2016	1000
North West	2016	1103
Smithton	2016	1083
Waratah	2016	1153
West Coast (Tas.)	2016	673
Wilderness - West	2016	0
Migratory - Offshore - Shipping (Tas.)	2016	0
No usual address (Tas.)	2016	0
Darwin Airport	2016	0
Darwin City	2016	2167
East Point	2016	0
Fannie Bay - The Gardens	2016	2240
Larrakeyah	2016	2253
Ludmilla - The Narrows	2016	2240
Parap	2016	2300
Stuart Park	2016	2167
Woolner - Bayview - Winnellie	2016	2600
Alawa	2016	2058
Anula	2016	2167
Berrimah	2016	2600
Brinkin - Nakara	2016	2167
Buffalo Creek	2016	0
Charles Darwin	2016	0
Coconut Grove	2016	2012
East Arm	2016	0
Jingili	2016	2167
Karama	2016	2000
Leanyer	2016	2167
Lyons (NT)	2016	3130
Malak - Marrara	2016	2000
Millner	2016	1985
Moil	2016	2167
Nightcliff	2016	2000
Rapid Creek	2016	2167
Tiwi	2016	2167
Wagaman	2016	2121
Wanguri	2016	2250
Wulagi	2016	2205
Howard Springs	2016	2500
Humpty Doo	2016	2546
Koolpinyah	2016	0
Virginia	2016	2400
Weddell	2016	2167
Bakewell	2016	1888
Driver	2016	2167
Durack - Marlow Lagoon	2016	2600
Gray	2016	1902
Moulden	2016	1966
Palmerston - North	2016	2513
Palmerston - South	2016	2777
Rosebery - Bellamack	2016	2600
Woodroffe	2016	2167
Charles	2016	1950
East Side	2016	1847
Flynn (NT)	2016	1950
Larapinta	2016	2000
Mount Johns	2016	1842
Petermann - Simpson	2016	0
Ross	2016	2383
Sandover - Plenty	2016	1500
Tanami	2016	0
Yuendumu - Anmatjere	2016	347
Barkly	2016	1192
Tennant Creek	2016	1216
Alligator	2016	1500
Daly	2016	1528
Thamarrurr	2016	412
Tiwi Islands	2016	0
West Arnhem	2016	0
Anindilyakwa	2016	0
East Arnhem	2016	0
Nhulunbuy	2016	1733
Elsey	2016	867
Gulf	2016	1475
Katherine	2016	1733
Victoria River	2016	0
Migratory - Offshore - Shipping (NT)	2016	0
No usual address (NT)	2016	0
Aranda	2016	2289
Belconnen	2016	1733
Bruce	2016	1950
Charnwood	2016	1798
Cook	2016	2000
Dunlop	2016	2058
Evatt	2016	2000
Florey	2016	1950
Flynn (ACT)	2016	2058
Fraser	2016	2167
Giralang	2016	2000
Gooromon	2016	0
Hawker	2016	2100
Higgins	2016	1950
Holt	2016	1799
Kaleen	2016	2000
Latham	2016	2000
Lawson	2016	3000
Macgregor (ACT)	2016	2000
Macquarie	2016	2000
McKellar	2016	2075
Melba	2016	2000
Page	2016	1950
Scullin	2016	1950
Spence	2016	1985
Weetangera	2016	2200
Molonglo Corridor	2016	0
West Belconnen	2016	0
Hume	2016	0
Kowen	2016	0
Canberra East	2016	1517
Canberra Airport	2016	0
Majura	2016	2167
Amaroo	2016	2167
Bonner	2016	2200
Casey	2016	2201
Crace	2016	2500
Forde	2016	2600
Franklin	2016	2000
Gungahlin	2016	2039
Hall	2016	2167
Harrison	2016	2040
Mitchell	2016	0
Ngunnawal	2016	1950
Nicholls	2016	2167
Palmerston	2016	1950
Gungahlin - East	2016	0
Gungahlin - West	2016	0
Jacka	2016	1733
Kenny	2016	0
Moncrieff	2016	2242
Taylor	2016	0
Throsby	2016	0
Acton	2016	0
Ainslie	2016	2450
Braddon	2016	2000
Civic	2016	2200
Dickson	2016	2084
Downer	2016	2167
Hackett	2016	2383
Lyneham	2016	2000
O'Connor (ACT)	2016	2167
Turner	2016	2015
Watson	2016	2044
Black Mountain	2016	0
Campbell	2016	2534
Duntroon	2016	0
Parkes (ACT) - North	2016	0
Reid	2016	2206
Russell	2016	0
Deakin	2016	3000
Forrest	2016	2620
Griffith (ACT)	2016	2200
Lake Burley Griffin	2016	0
Narrabundah	2016	2167
Parkes (ACT) - South	2016	0
Red Hill (ACT)	2016	3000
Yarralumla	2016	2700
Barton	2016	2037
Fyshwick	2016	0
Kingston (ACT)	2016	2167
Banks	2016	2000
Bonython	2016	1989
Calwell	2016	2000
Chisholm	2016	2000
Conder	2016	2087
Fadden	2016	2299
Gilmore	2016	2037
Gordon (ACT)	2016	1950
Gowrie (ACT)	2016	2167
Greenway	2016	1652
Isabella Plains	2016	2000
Kambah	2016	1950
Macarthur	2016	2167
Monash	2016	1964
Mount Taylor	2016	0
Oxley (ACT)	2016	1950
Richardson	2016	1900
Theodore	2016	2045
Tuggeranong	2016	0
Wanniassa	2016	2000
Tuggeranong - West	2016	0
Chapman	2016	2500
Duffy	2016	2210
Fisher	2016	2167
Holder	2016	2008
Rivett	2016	2043
Stirling	2016	2000
Waramanga	2016	2137
Weston	2016	2167
Scrivener	2016	0
Chifley	2016	2000
Curtin	2016	2299
Farrer	2016	2383
Garran	2016	2318
Hughes	2016	2500
Isaacs	2016	2120
Lyons (ACT)	2016	2000
Mawson	2016	2080
O'Malley	2016	2600
Pearce	2016	2147
Phillip	2016	1745
Torrens	2016	2167
Arboretum	2016	0
Coombs	2016	2167
Denman Prospect	2016	0
Molonglo	2016	0
Molonglo - North	2016	0
Wright	2016	1950
ACT - South West	2016	2600
Namadgi	2016	0
Migratory - Offshore - Shipping (ACT)	2016	0
No usual address (ACT)	2016	0
Christmas Island	2016	1717
Cocos (Keeling) Islands	2016	1029
Jervis Bay	2016	0
Norfolk Island	2016	1300
Migratory - Offshore - Shipping (OT)	2016	0
No usual address (OT)	2016	0
