SA4_NAME16	Year	Age5yr	LabourForceStatus	adults
No usual address (WA)	2006	30-34	Employed (part-time)	56
No usual address (WA)	2006	30-34	Not in the labour force	174
No usual address (WA)	2006	30-34	Unemployed (looking for full-time work)	43
No usual address (WA)	2006	30-34	Unemployed (looking for part-time work)	12
No usual address (WA)	2006	35-39		71
No usual address (WA)	2006	35-39	Employed (away from work)	22
No usual address (WA)	2006	35-39	Employed (full-time)	186
No usual address (WA)	2006	35-39	Employed (hours worked not stated)	7
No usual address (WA)	2006	35-39	Employed (part-time)	37
No usual address (WA)	2006	35-39	Not in the labour force	130
No usual address (WA)	2006	35-39	Unemployed (looking for full-time work)	35
No usual address (WA)	2006	35-39	Unemployed (looking for part-time work)	14
No usual address (WA)	2006	40-44		66
No usual address (WA)	2006	40-44	Employed (away from work)	23
No usual address (WA)	2006	40-44	Employed (full-time)	134
No usual address (WA)	2006	40-44	Employed (hours worked not stated)	11
No usual address (WA)	2006	40-44	Employed (part-time)	41
No usual address (WA)	2006	40-44	Not in the labour force	111
No usual address (WA)	2006	40-44	Unemployed (looking for full-time work)	31
No usual address (WA)	2006	40-44	Unemployed (looking for part-time work)	7
No usual address (WA)	2006	45-49		57
No usual address (WA)	2006	45-49	Employed (away from work)	10
No usual address (WA)	2006	45-49	Employed (full-time)	155
No usual address (WA)	2006	45-49	Employed (hours worked not stated)	3
No usual address (WA)	2006	45-49	Employed (part-time)	43
No usual address (WA)	2006	45-49	Not in the labour force	139
No usual address (WA)	2006	45-49	Unemployed (looking for full-time work)	35
No usual address (WA)	2006	45-49	Unemployed (looking for part-time work)	4
No usual address (WA)	2006	50-54		50
No usual address (WA)	2006	50-54	Employed (away from work)	15
No usual address (WA)	2006	50-54	Employed (full-time)	148
No usual address (WA)	2006	50-54	Employed (hours worked not stated)	6
No usual address (WA)	2006	50-54	Employed (part-time)	41
No usual address (WA)	2006	50-54	Not in the labour force	180
No usual address (WA)	2006	50-54	Unemployed (looking for full-time work)	19
No usual address (WA)	2006	50-54	Unemployed (looking for part-time work)	11
No usual address (WA)	2006	55-59		57
No usual address (WA)	2006	55-59	Employed (away from work)	14
No usual address (WA)	2006	55-59	Employed (full-time)	111
No usual address (WA)	2006	55-59	Employed (hours worked not stated)	0
No usual address (WA)	2006	55-59	Employed (part-time)	30
No usual address (WA)	2006	55-59	Not in the labour force	352
No usual address (WA)	2006	55-59	Unemployed (looking for full-time work)	18
No usual address (WA)	2006	55-59	Unemployed (looking for part-time work)	8
No usual address (WA)	2006	60-64		53
No usual address (WA)	2006	60-64	Employed (away from work)	7
No usual address (WA)	2006	60-64	Employed (full-time)	34
No usual address (WA)	2006	60-64	Employed (hours worked not stated)	3
No usual address (WA)	2006	60-64	Employed (part-time)	22
No usual address (WA)	2006	60-64	Not in the labour force	319
No usual address (WA)	2006	60-64	Unemployed (looking for full-time work)	8
No usual address (WA)	2006	60-64	Unemployed (looking for part-time work)	6
No usual address (WA)	2006	65-69		35
No usual address (WA)	2006	65-69	Employed (away from work)	0
No usual address (WA)	2006	65-69	Employed (full-time)	13
No usual address (WA)	2006	65-69	Employed (hours worked not stated)	0
No usual address (WA)	2006	65-69	Employed (part-time)	4
No usual address (WA)	2006	65-69	Not in the labour force	238
No usual address (WA)	2006	65-69	Unemployed (looking for full-time work)	0
No usual address (WA)	2006	65-69	Unemployed (looking for part-time work)	0
No usual address (WA)	2006	70-74		22
No usual address (WA)	2006	70-74	Employed (away from work)	0
No usual address (WA)	2006	70-74	Employed (full-time)	0
No usual address (WA)	2006	70-74	Employed (hours worked not stated)	0
No usual address (WA)	2006	70-74	Employed (part-time)	3
No usual address (WA)	2006	70-74	Not in the labour force	115
No usual address (WA)	2006	70-74	Unemployed (looking for full-time work)	0
No usual address (WA)	2006	70-74	Unemployed (looking for part-time work)	0
No usual address (WA)	2006	75+		19
No usual address (WA)	2006	75+	Employed (away from work)	0
No usual address (WA)	2006	75+	Employed (full-time)	0
No usual address (WA)	2006	75+	Employed (hours worked not stated)	0
No usual address (WA)	2006	75+	Employed (part-time)	0
No usual address (WA)	2006	75+	Not in the labour force	55
No usual address (WA)	2006	75+	Unemployed (looking for full-time work)	0
No usual address (WA)	2006	75+	Unemployed (looking for part-time work)	0
No usual address (WA)	2011	15-19		55
No usual address (WA)	2011	15-19	Employed (away from work)	0
No usual address (WA)	2011	15-19	Employed (full-time)	26
No usual address (WA)	2011	15-19	Employed (hours worked not stated)	0
No usual address (WA)	2011	15-19	Employed (part-time)	29
No usual address (WA)	2011	15-19	Not in the labour force	76
No usual address (WA)	2011	15-19	Unemployed (looking for full-time work)	25
No usual address (WA)	2011	15-19	Unemployed (looking for part-time work)	13
No usual address (WA)	2011	20-24		106
No usual address (WA)	2011	20-24	Employed (away from work)	22
No usual address (WA)	2011	20-24	Employed (full-time)	219
No usual address (WA)	2011	20-24	Employed (hours worked not stated)	3
No usual address (WA)	2011	20-24	Employed (part-time)	68
No usual address (WA)	2011	20-24	Not in the labour force	146
No usual address (WA)	2011	20-24	Unemployed (looking for full-time work)	36
No usual address (WA)	2011	20-24	Unemployed (looking for part-time work)	14
No usual address (WA)	2011	25-29		143
No usual address (WA)	2011	25-29	Employed (away from work)	34
No usual address (WA)	2011	25-29	Employed (full-time)	342
No usual address (WA)	2011	25-29	Employed (hours worked not stated)	10
No usual address (WA)	2011	25-29	Employed (part-time)	88
No usual address (WA)	2011	25-29	Not in the labour force	137
No usual address (WA)	2011	25-29	Unemployed (looking for full-time work)	47
No usual address (WA)	2011	25-29	Unemployed (looking for part-time work)	11
No usual address (WA)	2011	30-34		148
No usual address (WA)	2011	30-34	Employed (away from work)	26
No usual address (WA)	2011	30-34	Employed (full-time)	251
No usual address (WA)	2011	30-34	Employed (hours worked not stated)	13
No usual address (WA)	2011	30-34	Employed (part-time)	65
No usual address (WA)	2011	30-34	Not in the labour force	170
No usual address (WA)	2011	30-34	Unemployed (looking for full-time work)	32
No usual address (WA)	2011	30-34	Unemployed (looking for part-time work)	18
No usual address (WA)	2011	35-39		148
No usual address (WA)	2011	35-39	Employed (away from work)	26
No usual address (WA)	2011	35-39	Employed (full-time)	195
No usual address (WA)	2011	35-39	Employed (hours worked not stated)	7
No usual address (WA)	2011	35-39	Employed (part-time)	38
No usual address (WA)	2011	35-39	Not in the labour force	139
No usual address (WA)	2011	35-39	Unemployed (looking for full-time work)	26
No usual address (WA)	2011	35-39	Unemployed (looking for part-time work)	6
No usual address (WA)	2011	40-44		116
No usual address (WA)	2011	40-44	Employed (away from work)	24
No usual address (WA)	2011	40-44	Employed (full-time)	186
No usual address (WA)	2011	40-44	Employed (hours worked not stated)	10
No usual address (WA)	2011	40-44	Employed (part-time)	39
No usual address (WA)	2011	40-44	Not in the labour force	131
No usual address (WA)	2011	40-44	Unemployed (looking for full-time work)	49
No usual address (WA)	2011	40-44	Unemployed (looking for part-time work)	11
No usual address (WA)	2011	45-49		120
No usual address (WA)	2011	45-49	Employed (away from work)	29
No usual address (WA)	2011	45-49	Employed (full-time)	179
No usual address (WA)	2011	45-49	Employed (hours worked not stated)	9
No usual address (WA)	2011	45-49	Employed (part-time)	40
No usual address (WA)	2011	45-49	Not in the labour force	109
No usual address (WA)	2011	45-49	Unemployed (looking for full-time work)	49
No usual address (WA)	2011	45-49	Unemployed (looking for part-time work)	4
No usual address (WA)	2011	50-54		109
No usual address (WA)	2011	50-54	Employed (away from work)	26
No usual address (WA)	2011	50-54	Employed (full-time)	166
No usual address (WA)	2011	50-54	Employed (hours worked not stated)	6
No usual address (WA)	2011	50-54	Employed (part-time)	48
No usual address (WA)	2011	50-54	Not in the labour force	164
No usual address (WA)	2011	50-54	Unemployed (looking for full-time work)	36
No usual address (WA)	2011	50-54	Unemployed (looking for part-time work)	3
No usual address (WA)	2011	55-59		109
No usual address (WA)	2011	55-59	Employed (away from work)	18
No usual address (WA)	2011	55-59	Employed (full-time)	133
No usual address (WA)	2011	55-59	Employed (hours worked not stated)	4
No usual address (WA)	2011	55-59	Employed (part-time)	50
No usual address (WA)	2011	55-59	Not in the labour force	339
No usual address (WA)	2011	55-59	Unemployed (looking for full-time work)	35
No usual address (WA)	2011	55-59	Unemployed (looking for part-time work)	9
No usual address (WA)	2011	60-64		62
No usual address (WA)	2011	60-64	Employed (away from work)	14
No usual address (WA)	2011	60-64	Employed (full-time)	85
No usual address (WA)	2011	60-64	Employed (hours worked not stated)	6
No usual address (WA)	2011	60-64	Employed (part-time)	31
No usual address (WA)	2011	60-64	Not in the labour force	423
No usual address (WA)	2011	60-64	Unemployed (looking for full-time work)	14
No usual address (WA)	2011	60-64	Unemployed (looking for part-time work)	15
No usual address (WA)	2011	65-69		47
No usual address (WA)	2011	65-69	Employed (away from work)	4
No usual address (WA)	2011	65-69	Employed (full-time)	23
No usual address (WA)	2011	65-69	Employed (hours worked not stated)	0
No usual address (WA)	2011	65-69	Employed (part-time)	13
No usual address (WA)	2011	65-69	Not in the labour force	352
No usual address (WA)	2011	65-69	Unemployed (looking for full-time work)	0
No usual address (WA)	2011	65-69	Unemployed (looking for part-time work)	3
No usual address (WA)	2011	70-74		21
No usual address (WA)	2011	70-74	Employed (away from work)	0
No usual address (WA)	2011	70-74	Employed (full-time)	0
No usual address (WA)	2011	70-74	Employed (hours worked not stated)	0
No usual address (WA)	2011	70-74	Employed (part-time)	4
No usual address (WA)	2011	70-74	Not in the labour force	152
No usual address (WA)	2011	70-74	Unemployed (looking for full-time work)	0
No usual address (WA)	2011	70-74	Unemployed (looking for part-time work)	0
No usual address (WA)	2011	75+		35
No usual address (WA)	2011	75+	Employed (away from work)	0
No usual address (WA)	2011	75+	Employed (full-time)	0
No usual address (WA)	2011	75+	Employed (hours worked not stated)	0
No usual address (WA)	2011	75+	Employed (part-time)	0
No usual address (WA)	2011	75+	Not in the labour force	72
No usual address (WA)	2011	75+	Unemployed (looking for full-time work)	0
No usual address (WA)	2011	75+	Unemployed (looking for part-time work)	0
No usual address (WA)	2016	15-19		43
No usual address (WA)	2016	15-19	Employed (away from work)	0
No usual address (WA)	2016	15-19	Employed (full-time)	10
No usual address (WA)	2016	15-19	Employed (hours worked not stated)	3
No usual address (WA)	2016	15-19	Employed (part-time)	19
No usual address (WA)	2016	15-19	Not in the labour force	56
No usual address (WA)	2016	15-19	Unemployed (looking for full-time work)	19
No usual address (WA)	2016	15-19	Unemployed (looking for part-time work)	8
No usual address (WA)	2016	20-24		121
No usual address (WA)	2016	20-24	Employed (away from work)	3
No usual address (WA)	2016	20-24	Employed (full-time)	123
No usual address (WA)	2016	20-24	Employed (hours worked not stated)	10
No usual address (WA)	2016	20-24	Employed (part-time)	59
No usual address (WA)	2016	20-24	Not in the labour force	125
No usual address (WA)	2016	20-24	Unemployed (looking for full-time work)	44
No usual address (WA)	2016	20-24	Unemployed (looking for part-time work)	15
No usual address (WA)	2016	25-29		178
No usual address (WA)	2016	25-29	Employed (away from work)	16
No usual address (WA)	2016	25-29	Employed (full-time)	229
No usual address (WA)	2016	25-29	Employed (hours worked not stated)	6
No usual address (WA)	2016	25-29	Employed (part-time)	78
No usual address (WA)	2016	25-29	Not in the labour force	116
No usual address (WA)	2016	25-29	Unemployed (looking for full-time work)	55
No usual address (WA)	2016	25-29	Unemployed (looking for part-time work)	9
No usual address (WA)	2016	30-34		179
No usual address (WA)	2016	30-34	Employed (away from work)	19
No usual address (WA)	2016	30-34	Employed (full-time)	183
No usual address (WA)	2016	30-34	Employed (hours worked not stated)	15
No usual address (WA)	2016	30-34	Employed (part-time)	50
No usual address (WA)	2016	30-34	Not in the labour force	118
No usual address (WA)	2016	30-34	Unemployed (looking for full-time work)	44
No usual address (WA)	2016	30-34	Unemployed (looking for part-time work)	9
No usual address (WA)	2016	35-39		141
No usual address (WA)	2016	35-39	Employed (away from work)	19
No usual address (WA)	2016	35-39	Employed (full-time)	115
No usual address (WA)	2016	35-39	Employed (hours worked not stated)	7
No usual address (WA)	2016	35-39	Employed (part-time)	40
No usual address (WA)	2016	35-39	Not in the labour force	96
No usual address (WA)	2016	35-39	Unemployed (looking for full-time work)	30
No usual address (WA)	2016	35-39	Unemployed (looking for part-time work)	7
No usual address (WA)	2016	40-44		167
No usual address (WA)	2016	40-44	Employed (away from work)	11
No usual address (WA)	2016	40-44	Employed (full-time)	104
No usual address (WA)	2016	40-44	Employed (hours worked not stated)	3
No usual address (WA)	2016	40-44	Employed (part-time)	30
No usual address (WA)	2016	40-44	Not in the labour force	96
No usual address (WA)	2016	40-44	Unemployed (looking for full-time work)	33
No usual address (WA)	2016	40-44	Unemployed (looking for part-time work)	8
No usual address (WA)	2016	45-49		173
No usual address (WA)	2016	45-49	Employed (away from work)	22
No usual address (WA)	2016	45-49	Employed (full-time)	102
No usual address (WA)	2016	45-49	Employed (hours worked not stated)	3
No usual address (WA)	2016	45-49	Employed (part-time)	34
No usual address (WA)	2016	45-49	Not in the labour force	79
No usual address (WA)	2016	45-49	Unemployed (looking for full-time work)	37
No usual address (WA)	2016	45-49	Unemployed (looking for part-time work)	5
No usual address (WA)	2016	50-54		158
No usual address (WA)	2016	50-54	Employed (away from work)	14
No usual address (WA)	2016	50-54	Employed (full-time)	95
No usual address (WA)	2016	50-54	Employed (hours worked not stated)	7
No usual address (WA)	2016	50-54	Employed (part-time)	33
No usual address (WA)	2016	50-54	Not in the labour force	154
No usual address (WA)	2016	50-54	Unemployed (looking for full-time work)	38
No usual address (WA)	2016	50-54	Unemployed (looking for part-time work)	10
No usual address (WA)	2016	55-59		112
No usual address (WA)	2016	55-59	Employed (away from work)	6
No usual address (WA)	2016	55-59	Employed (full-time)	114
No usual address (WA)	2016	55-59	Employed (hours worked not stated)	3
No usual address (WA)	2016	55-59	Employed (part-time)	47
No usual address (WA)	2016	55-59	Not in the labour force	182
No usual address (WA)	2016	55-59	Unemployed (looking for full-time work)	28
No usual address (WA)	2016	55-59	Unemployed (looking for part-time work)	5
No usual address (WA)	2016	60-64		87
No usual address (WA)	2016	60-64	Employed (away from work)	16
No usual address (WA)	2016	60-64	Employed (full-time)	59
No usual address (WA)	2016	60-64	Employed (hours worked not stated)	4
No usual address (WA)	2016	60-64	Employed (part-time)	28
No usual address (WA)	2016	60-64	Not in the labour force	255
No usual address (WA)	2016	60-64	Unemployed (looking for full-time work)	23
No usual address (WA)	2016	60-64	Unemployed (looking for part-time work)	8
No usual address (WA)	2016	65-69		86
