SA4_NAME16	Year	IndustryOfEmployment	Sex	workers
Perth - South East	2011		F	1879
Perth - South East	2011		M	3080
Perth - South East	2011	Accommodation and food services	F	7087
Perth - South East	2011	Accommodation and food services	M	5550
Perth - South East	2011	Administrative and support services	F	3493
Perth - South East	2011	Administrative and support services	M	3499
Perth - South East	2011	Agriculture forestry and fishing	F	572
Perth - South East	2011	Agriculture forestry and fishing	M	832
Perth - South East	2011	Arts and recreation services	F	1667
Perth - South East	2011	Arts and recreation services	M	1717
Perth - South East	2011	Construction	F	3020
Perth - South East	2011	Construction	M	16529
Perth - South East	2011	Education and training	F	11496
Perth - South East	2011	Education and training	M	4869
Perth - South East	2011	Electricity gas water and waste services	F	705
Perth - South East	2011	Electricity gas water and waste services	M	1798
Perth - South East	2011	Financial and insurance services	F	3387
Perth - South East	2011	Financial and insurance services	M	2302
Perth - South East	2011	Health care and social assistance	F	17458
Perth - South East	2011	Health care and social assistance	M	4266
Perth - South East	2011	Information media and telecommunications	F	934
Perth - South East	2011	Information media and telecommunications	M	1372
Perth - South East	2011	Manufacturing	F	4731
Perth - South East	2011	Manufacturing	M	15191
Perth - South East	2011	Mining	F	2433
Perth - South East	2011	Mining	M	7357
Perth - South East	2011	Other services	F	3825
Perth - South East	2011	Other services	M	5163
Perth - South East	2011	Professional scientific and technical services	F	6846
Perth - South East	2011	Professional scientific and technical services	M	9715
Perth - South East	2011	Public administration and safety	F	6525
Perth - South East	2011	Public administration and safety	M	6822
Perth - South East	2011	Rental hiring and real estate services	F	1937
Perth - South East	2011	Rental hiring and real estate services	M	1781
Perth - South East	2011	Retail trade	F	12874
Perth - South East	2011	Retail trade	M	9427
Perth - South East	2011	Transport postal and warehousing	F	3215
Perth - South East	2011	Transport postal and warehousing	M	9739
Perth - South East	2011	Wholesale trade	F	3315
Perth - South East	2011	Wholesale trade	M	6562
Perth - South East	2016		F	3896
Perth - South East	2016		M	7531
Perth - South East	2016	Accommodation and food services	F	8161
Perth - South East	2016	Accommodation and food services	M	7471
Perth - South East	2016	Administrative and support services	F	3832
Perth - South East	2016	Administrative and support services	M	4025
Perth - South East	2016	Agriculture forestry and fishing	F	716
Perth - South East	2016	Agriculture forestry and fishing	M	1076
Perth - South East	2016	Arts and recreation services	F	1957
Perth - South East	2016	Arts and recreation services	M	2058
Perth - South East	2016	Construction	F	3148
Perth - South East	2016	Construction	M	17914
Perth - South East	2016	Education and training	F	13299
Perth - South East	2016	Education and training	M	5290
Perth - South East	2016	Electricity gas water and waste services	F	749
Perth - South East	2016	Electricity gas water and waste services	M	1810
Perth - South East	2016	Financial and insurance services	F	3084
Perth - South East	2016	Financial and insurance services	M	2359
Perth - South East	2016	Health care and social assistance	F	21346
Perth - South East	2016	Health care and social assistance	M	5449
Perth - South East	2016	Information media and telecommunications	F	815
Perth - South East	2016	Information media and telecommunications	M	1491
Perth - South East	2016	Manufacturing	F	3605
Perth - South East	2016	Manufacturing	M	10328
Perth - South East	2016	Mining	F	2295
Perth - South East	2016	Mining	M	8299
Perth - South East	2016	Other services	F	4229
Perth - South East	2016	Other services	M	5488
Perth - South East	2016	Professional scientific and technical services	F	6202
Perth - South East	2016	Professional scientific and technical services	M	8563
Perth - South East	2016	Public administration and safety	F	6674
Perth - South East	2016	Public administration and safety	M	7091
Perth - South East	2016	Rental hiring and real estate services	F	2086
Perth - South East	2016	Rental hiring and real estate services	M	1848
Perth - South East	2016	Retail trade	F	12655
Perth - South East	2016	Retail trade	M	9552
Perth - South East	2016	Transport postal and warehousing	F	3412
Perth - South East	2016	Transport postal and warehousing	M	10816
Perth - South East	2016	Wholesale trade	F	2374
Perth - South East	2016	Wholesale trade	M	5102
Perth - South West	2006		F	1379
Perth - South West	2006		M	2464
Perth - South West	2006	Accommodation and food services	F	4777
Perth - South West	2006	Accommodation and food services	M	3312
Perth - South West	2006	Administrative and support services	F	2296
Perth - South West	2006	Administrative and support services	M	2172
Perth - South West	2006	Agriculture forestry and fishing	F	425
Perth - South West	2006	Agriculture forestry and fishing	M	704
Perth - South West	2006	Arts and recreation services	F	987
Perth - South West	2006	Arts and recreation services	M	975
Perth - South West	2006	Construction	F	1860
Perth - South West	2006	Construction	M	10877
Perth - South West	2006	Education and training	F	8478
Perth - South West	2006	Education and training	M	3427
Perth - South West	2006	Electricity gas water and waste services	F	332
Perth - South West	2006	Electricity gas water and waste services	M	1101
Perth - South West	2006	Financial and insurance services	F	2370
Perth - South West	2006	Financial and insurance services	M	1657
Perth - South West	2006	Health care and social assistance	F	12172
Perth - South West	2006	Health care and social assistance	M	2903
Perth - South West	2006	Information media and telecommunications	F	667
Perth - South West	2006	Information media and telecommunications	M	972
Perth - South West	2006	Manufacturing	F	3606
Perth - South West	2006	Manufacturing	M	13383
Perth - South West	2006	Mining	F	828
Perth - South West	2006	Mining	M	3582
Perth - South West	2006	Other services	F	2428
Perth - South West	2006	Other services	M	2707
Perth - South West	2006	Professional scientific and technical services	F	3870
Perth - South West	2006	Professional scientific and technical services	M	5504
Perth - South West	2006	Public administration and safety	F	4077
Perth - South West	2006	Public administration and safety	M	6173
Perth - South West	2006	Rental hiring and real estate services	F	1599
Perth - South West	2006	Rental hiring and real estate services	M	1292
Perth - South West	2006	Retail trade	F	9782
Perth - South West	2006	Retail trade	M	6451
Perth - South West	2006	Transport postal and warehousing	F	1354
Perth - South West	2006	Transport postal and warehousing	M	4778
Perth - South West	2006	Wholesale trade	F	1977
Perth - South West	2006	Wholesale trade	M	3824
Perth - South West	2011		F	1457
Perth - South West	2011		M	2341
Perth - South West	2011	Accommodation and food services	F	5442
Perth - South West	2011	Accommodation and food services	M	3991
Perth - South West	2011	Administrative and support services	F	2785
Perth - South West	2011	Administrative and support services	M	2415
Perth - South West	2011	Agriculture forestry and fishing	F	403
Perth - South West	2011	Agriculture forestry and fishing	M	567
Perth - South West	2011	Arts and recreation services	F	1210
Perth - South West	2011	Arts and recreation services	M	1260
Perth - South West	2011	Construction	F	2558
Perth - South West	2011	Construction	M	14709
Perth - South West	2011	Education and training	F	10916
Perth - South West	2011	Education and training	M	4090
Perth - South West	2011	Electricity gas water and waste services	F	479
Perth - South West	2011	Electricity gas water and waste services	M	1486
Perth - South West	2011	Financial and insurance services	F	2446
Perth - South West	2011	Financial and insurance services	M	1788
Perth - South West	2011	Health care and social assistance	F	15805
Perth - South West	2011	Health care and social assistance	M	3601
Perth - South West	2011	Information media and telecommunications	F	764
Perth - South West	2011	Information media and telecommunications	M	935
Perth - South West	2011	Manufacturing	F	3712
Perth - South West	2011	Manufacturing	M	13287
Perth - South West	2011	Mining	F	1761
Perth - South West	2011	Mining	M	6339
Perth - South West	2011	Other services	F	2938
Perth - South West	2011	Other services	M	3247
Perth - South West	2011	Professional scientific and technical services	F	5313
Perth - South West	2011	Professional scientific and technical services	M	7516
Perth - South West	2011	Public administration and safety	F	5187
Perth - South West	2011	Public administration and safety	M	6850
Perth - South West	2011	Rental hiring and real estate services	F	1638
Perth - South West	2011	Rental hiring and real estate services	M	1403
Perth - South West	2011	Retail trade	F	11099
Perth - South West	2011	Retail trade	M	6708
Perth - South West	2011	Transport postal and warehousing	F	1845
Perth - South West	2011	Transport postal and warehousing	M	5991
Perth - South West	2011	Wholesale trade	F	2072
Perth - South West	2011	Wholesale trade	M	4316
Perth - South West	2016		F	3119
Perth - South West	2016		M	5725
Perth - South West	2016	Accommodation and food services	F	6248
Perth - South West	2016	Accommodation and food services	M	4965
Perth - South West	2016	Administrative and support services	F	3014
Perth - South West	2016	Administrative and support services	M	2600
Perth - South West	2016	Agriculture forestry and fishing	F	516
Perth - South West	2016	Agriculture forestry and fishing	M	787
Perth - South West	2016	Arts and recreation services	F	1593
Perth - South West	2016	Arts and recreation services	M	1524
Perth - South West	2016	Construction	F	2717
Perth - South West	2016	Construction	M	15804
Perth - South West	2016	Education and training	F	13312
Perth - South West	2016	Education and training	M	4610
Perth - South West	2016	Electricity gas water and waste services	F	605
Perth - South West	2016	Electricity gas water and waste services	M	1720
Perth - South West	2016	Financial and insurance services	F	2400
Perth - South West	2016	Financial and insurance services	M	1925
Perth - South West	2016	Health care and social assistance	F	18925
Perth - South West	2016	Health care and social assistance	M	4487
Perth - South West	2016	Information media and telecommunications	F	725
Perth - South West	2016	Information media and telecommunications	M	1069
Perth - South West	2016	Manufacturing	F	2976
Perth - South West	2016	Manufacturing	M	9457
Perth - South West	2016	Mining	F	1731
Perth - South West	2016	Mining	M	7608
Perth - South West	2016	Other services	F	3410
Perth - South West	2016	Other services	M	3524
Perth - South West	2016	Professional scientific and technical services	F	5382
Perth - South West	2016	Professional scientific and technical services	M	7085
Perth - South West	2016	Public administration and safety	F	5855
Perth - South West	2016	Public administration and safety	M	7539
Perth - South West	2016	Rental hiring and real estate services	F	1823
Perth - South West	2016	Rental hiring and real estate services	M	1563
Perth - South West	2016	Retail trade	F	11372
Perth - South West	2016	Retail trade	M	7095
Perth - South West	2016	Transport postal and warehousing	F	1958
Perth - South West	2016	Transport postal and warehousing	M	6347
Perth - South West	2016	Wholesale trade	F	1543
Perth - South West	2016	Wholesale trade	M	3376
Western Australia - Wheat Belt	2006		F	596
Western Australia - Wheat Belt	2006		M	820
Western Australia - Wheat Belt	2006	Accommodation and food services	F	1896
Western Australia - Wheat Belt	2006	Accommodation and food services	M	831
Western Australia - Wheat Belt	2006	Administrative and support services	F	538
Western Australia - Wheat Belt	2006	Administrative and support services	M	509
Western Australia - Wheat Belt	2006	Agriculture forestry and fishing	F	4105
Western Australia - Wheat Belt	2006	Agriculture forestry and fishing	M	10209
Western Australia - Wheat Belt	2006	Arts and recreation services	F	178
Western Australia - Wheat Belt	2006	Arts and recreation services	M	155
Western Australia - Wheat Belt	2006	Construction	F	559
